hpclab_pi_algA    	0.0000	0	udelRun2A         	0.2500	7	-0.2500
ECNURUNA1         	0.0000	42	IRIT-KLTFIDF      	0.1000	1	-0.1000
ECNURUNA1         	0.0000	42	IritSigSDA        	0.0000	23	0.0000
ECNURUNA1         	0.0000	42	IRIT-RTNotif.33   	0.0000	18	0.0000
ECNURUNA1         	0.0000	42	QUDyn             	0.2367	37	-0.2367
ECNURUNA1         	0.0000	42	UWCMBP1           	0.0250	2	-0.0250
ECNURUNA1         	0.0000	42	UWCMBP2           	0.0000	0	0.0000
ECNURUNA1         	0.0000	42	QUBaseline        	0.3333	21	-0.3333
ECNURUNA1         	0.0000	42	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA1         	0.0000	42	MPII_LUC_SORT     	0.0709	84	-0.0709
ECNURUNA1         	0.0000	42	udelRun3A         	0.2917	17	-0.2917
ECNURUNA2         	0.0000	42	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA2         	0.0000	42	UWaterlooATEK     	0.1784	19	-0.1784
ECNURUNA2         	0.0000	42	UWaterlooATNDEK   	0.1784	19	-0.1784
ECNURUNA2         	0.0000	42	udelRun2A         	0.2500	7	-0.2500
ECNURUNA2         	0.0000	42	udelRun1A         	0.2000	13	-0.2000
ECNURUNA2         	0.0000	42	MPII_HYBRID_PW    	0.0895	23	-0.0895
ECNURUNA2         	0.0000	42	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA2         	0.0000	42	ECNURUNA3         	0.0000	37	0.0000
ECNURUNA2         	0.0000	42	prnaTaskA3        	0.1000	1	-0.1000
ECNURUNA2         	0.0000	42	prnaTaskA2        	0.1000	1	-0.1000
ECNURUNA2         	0.0000	42	prnaTaskA1        	0.1000	1	-0.1000
ECNURUNA2         	0.0000	42	SNACSA            	0.2733	24	-0.2733
ECNURUNA2         	0.0000	42	PKUICSTRunA3      	0.0450	86	-0.0450
ECNURUNA2         	0.0000	42	PKUICSTRunA2      	0.2833	13	-0.2833
ECNURUNA2         	0.0000	42	PKUICSTRunA1      	0.0450	86	-0.0450
ECNURUNA2         	0.0000	42	MPII_COMB_SORT    	0.0311	100	-0.0311
ECNURUNA2         	0.0000	42	SNACS_LA          	0.0000	0	0.0000
ECNURUNA2         	0.0000	42	UWaterlooATDK     	0.3527	20	-0.3527
ECNURUNA2         	0.0000	42	QUDynExp          	0.2207	39	-0.2207
ECNURUNA2         	0.0000	42	IRIT-KLTFIDF      	0.1000	1	-0.1000
ECNURUNA2         	0.0000	42	IritSigSDA        	0.0000	23	0.0000
ECNURUNA2         	0.0000	42	IRIT-RTNotif.33   	0.0000	18	0.0000
ECNURUNA2         	0.0000	42	QUDyn             	0.2367	37	-0.2367
ECNURUNA2         	0.0000	42	UWCMBP1           	0.0250	2	-0.0250
ECNURUNA2         	0.0000	42	UWCMBP2           	0.0000	0	0.0000
ECNURUNA2         	0.0000	42	QUBaseline        	0.3333	21	-0.3333
ECNURUNA2         	0.0000	42	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA2         	0.0000	42	MPII_LUC_SORT     	0.0709	84	-0.0709
ECNURUNA2         	0.0000	42	udelRun3A         	0.2917	17	-0.2917
ECNURUNA3         	0.0000	37	hpclab_pi_algA    	0.0000	0	0.0000
ECNURUNA3         	0.0000	37	UWaterlooATEK     	0.1784	19	-0.1784
ECNURUNA3         	0.0000	37	UWaterlooATNDEK   	0.1784	19	-0.1784
ECNURUNA3         	0.0000	37	udelRun2A         	0.2500	7	-0.2500
ECNURUNA3         	0.0000	37	udelRun1A         	0.2000	13	-0.2000
ECNURUNA3         	0.0000	37	MPII_HYBRID_PW    	0.0895	23	-0.0895
ECNURUNA3         	0.0000	37	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA3         	0.0000	37	prnaTaskA3        	0.1000	1	-0.1000
ECNURUNA3         	0.0000	37	prnaTaskA2        	0.1000	1	-0.1000
ECNURUNA3         	0.0000	37	prnaTaskA1        	0.1000	1	-0.1000
ECNURUNA3         	0.0000	37	SNACSA            	0.2733	24	-0.2733
ECNURUNA3         	0.0000	37	PKUICSTRunA3      	0.0450	86	-0.0450
ECNURUNA3         	0.0000	37	PKUICSTRunA2      	0.2833	13	-0.2833
ECNURUNA3         	0.0000	37	PKUICSTRunA1      	0.0450	86	-0.0450
ECNURUNA3         	0.0000	37	MPII_COMB_SORT    	0.0311	100	-0.0311
ECNURUNA3         	0.0000	37	SNACS_LA          	0.0000	0	0.0000
ECNURUNA3         	0.0000	37	UWaterlooATDK     	0.3527	20	-0.3527
ECNURUNA3         	0.0000	37	QUDynExp          	0.2207	39	-0.2207
ECNURUNA3         	0.0000	37	IRIT-KLTFIDF      	0.1000	1	-0.1000
ECNURUNA3         	0.0000	37	IritSigSDA        	0.0000	23	0.0000
ECNURUNA3         	0.0000	37	IRIT-RTNotif.33   	0.0000	18	0.0000
ECNURUNA3         	0.0000	37	QUDyn             	0.2367	37	-0.2367
ECNURUNA3         	0.0000	37	UWCMBP1           	0.0250	2	-0.0250
ECNURUNA3         	0.0000	37	UWCMBP2           	0.0000	0	0.0000
ECNURUNA3         	0.0000	37	QUBaseline        	0.3333	21	-0.3333
ECNURUNA3         	0.0000	37	umd_hcil_run02    	0.0000	0	0.0000
ECNURUNA3         	0.0000	37	MPII_LUC_SORT     	0.0709	84	-0.0709
ECNURUNA3         	0.0000	37	udelRun3A         	0.2917	17	-0.2917
prnaTaskA3        	0.1000	1	udelRun2A         	0.2500	7	-0.1500
prnaTaskA3        	0.1000	1	udelRun1A         	0.2000	13	-0.1000
prnaTaskA3        	0.1000	1	umd_hcil_run01    	0.0000	0	0.1000
prnaTaskA3        	0.1000	1	umd_hcil_run02    	0.0000	0	0.1000
prnaTaskA3        	0.1000	1	udelRun3A         	0.2917	17	-0.1917
prnaTaskA2        	0.1000	1	udelRun2A         	0.2500	7	-0.1500
prnaTaskA2        	0.1000	1	udelRun1A         	0.2000	13	-0.1000
prnaTaskA2        	0.1000	1	umd_hcil_run01    	0.0000	0	0.1000
prnaTaskA2        	0.1000	1	prnaTaskA3        	0.1000	1	0.0000
prnaTaskA2        	0.1000	1	umd_hcil_run02    	0.0000	0	0.1000
prnaTaskA2        	0.1000	1	udelRun3A         	0.2917	17	-0.1917
prnaTaskA1        	0.1000	1	udelRun2A         	0.2500	7	-0.1500
prnaTaskA1        	0.1000	1	udelRun1A         	0.2000	13	-0.1000
prnaTaskA1        	0.1000	1	umd_hcil_run01    	0.0000	0	0.1000
prnaTaskA1        	0.1000	1	prnaTaskA3        	0.1000	1	0.0000
prnaTaskA1        	0.1000	1	prnaTaskA2        	0.1000	1	0.0000
prnaTaskA1        	0.1000	1	umd_hcil_run02    	0.0000	0	0.1000
prnaTaskA1        	0.1000	1	udelRun3A         	0.2917	17	-0.1917
SNACSA            	0.2733	24	hpclab_pi_algA    	0.0000	0	0.2733
SNACSA            	0.2733	24	UWaterlooATEK     	0.1784	19	0.0949
SNACSA            	0.2733	24	UWaterlooATNDEK   	0.1784	19	0.0949
SNACSA            	0.2733	24	udelRun2A         	0.2500	7	0.0233
SNACSA            	0.2733	24	udelRun1A         	0.2000	13	0.0733
SNACSA            	0.2733	24	umd_hcil_run01    	0.0000	0	0.2733
SNACSA            	0.2733	24	prnaTaskA3        	0.1000	1	0.1733
SNACSA            	0.2733	24	prnaTaskA2        	0.1000	1	0.1733
SNACSA            	0.2733	24	prnaTaskA1        	0.1000	1	0.1733
SNACSA            	0.2733	24	SNACS_LA          	0.0000	0	0.2733
SNACSA            	0.2733	24	UWaterlooATDK     	0.3527	20	-0.0794
SNACSA            	0.2733	24	UWCMBP1           	0.0250	2	0.2483
SNACSA            	0.2733	24	UWCMBP2           	0.0000	0	0.2733
SNACSA            	0.2733	24	umd_hcil_run02    	0.0000	0	0.2733
SNACSA            	0.2733	24	udelRun3A         	0.2917	17	-0.0184
PKUICSTRunA3      	0.0450	86	hpclab_pi_algA    	0.0000	0	0.0450
PKUICSTRunA3      	0.0450	86	UWaterlooATEK     	0.1784	19	-0.1334
PKUICSTRunA3      	0.0450	86	UWaterlooATNDEK   	0.1784	19	-0.1334
PKUICSTRunA3      	0.0450	86	udelRun2A         	0.2500	7	-0.2050
PKUICSTRunA3      	0.0450	86	udelRun1A         	0.2000	13	-0.1550
PKUICSTRunA3      	0.0450	86	umd_hcil_run01    	0.0000	0	0.0450
PKUICSTRunA3      	0.0450	86	prnaTaskA3        	0.1000	1	-0.0550
PKUICSTRunA3      	0.0450	86	prnaTaskA2        	0.1000	1	-0.0550
PKUICSTRunA3      	0.0450	86	prnaTaskA1        	0.1000	1	-0.0550
PKUICSTRunA3      	0.0450	86	SNACSA            	0.2733	24	-0.2283
PKUICSTRunA3      	0.0450	86	SNACS_LA          	0.0000	0	0.0450
PKUICSTRunA3      	0.0450	86	UWaterlooATDK     	0.3527	20	-0.3077
PKUICSTRunA3      	0.0450	86	QUDynExp          	0.2207	39	-0.1757
PKUICSTRunA3      	0.0450	86	QUDyn             	0.2367	37	-0.1917
PKUICSTRunA3      	0.0450	86	UWCMBP1           	0.0250	2	0.0200
PKUICSTRunA3      	0.0450	86	UWCMBP2           	0.0000	0	0.0450
PKUICSTRunA3      	0.0450	86	QUBaseline        	0.3333	21	-0.2883
PKUICSTRunA3      	0.0450	86	umd_hcil_run02    	0.0000	0	0.0450
PKUICSTRunA3      	0.0450	86	udelRun3A         	0.2917	17	-0.2467
PKUICSTRunA2      	0.2833	13	hpclab_pi_algA    	0.0000	0	0.2833
PKUICSTRunA2      	0.2833	13	UWaterlooATEK     	0.1784	19	0.1049
PKUICSTRunA2      	0.2833	13	UWaterlooATNDEK   	0.1784	19	0.1049
PKUICSTRunA2      	0.2833	13	udelRun2A         	0.2500	7	0.0333
PKUICSTRunA2      	0.2833	13	udelRun1A         	0.2000	13	0.0833
PKUICSTRunA2      	0.2833	13	umd_hcil_run01    	0.0000	0	0.2833
PKUICSTRunA2      	0.2833	13	prnaTaskA3        	0.1000	1	0.1833
PKUICSTRunA2      	0.2833	13	prnaTaskA2        	0.1000	1	0.1833
PKUICSTRunA2      	0.2833	13	prnaTaskA1        	0.1000	1	0.1833
PKUICSTRunA2      	0.2833	13	SNACSA            	0.2733	24	0.0100
PKUICSTRunA2      	0.2833	13	PKUICSTRunA3      	0.0450	86	0.2383
PKUICSTRunA2      	0.2833	13	SNACS_LA          	0.0000	0	0.2833
PKUICSTRunA2      	0.2833	13	UWaterlooATDK     	0.3527	20	-0.0694
PKUICSTRunA2      	0.2833	13	QUDynExp          	0.2207	39	0.0626
PKUICSTRunA2      	0.2833	13	QUDyn             	0.2367	37	0.0466
PKUICSTRunA2      	0.2833	13	UWCMBP1           	0.0250	2	0.2583
PKUICSTRunA2      	0.2833	13	UWCMBP2           	0.0000	0	0.2833
PKUICSTRunA2      	0.2833	13	QUBaseline        	0.3333	21	-0.0500
PKUICSTRunA2      	0.2833	13	umd_hcil_run02    	0.0000	0	0.2833
PKUICSTRunA2      	0.2833	13	udelRun3A         	0.2917	17	-0.0084
PKUICSTRunA1      	0.0450	86	hpclab_pi_algA    	0.0000	0	0.0450
PKUICSTRunA1      	0.0450	86	UWaterlooATEK     	0.1784	19	-0.1334
PKUICSTRunA1      	0.0450	86	UWaterlooATNDEK   	0.1784	19	-0.1334
PKUICSTRunA1      	0.0450	86	udelRun2A         	0.2500	7	-0.2050
PKUICSTRunA1      	0.0450	86	udelRun1A         	0.2000	13	-0.1550
PKUICSTRunA1      	0.0450	86	umd_hcil_run01    	0.0000	0	0.0450
PKUICSTRunA1      	0.0450	86	prnaTaskA3        	0.1000	1	-0.0550
PKUICSTRunA1      	0.0450	86	prnaTaskA2        	0.1000	1	-0.0550
PKUICSTRunA1      	0.0450	86	prnaTaskA1        	0.1000	1	-0.0550
PKUICSTRunA1      	0.0450	86	SNACSA            	0.2733	24	-0.2283
PKUICSTRunA1      	0.0450	86	PKUICSTRunA3      	0.0450	86	0.0000
PKUICSTRunA1      	0.0450	86	PKUICSTRunA2      	0.2833	13	-0.2383
PKUICSTRunA1      	0.0450	86	SNACS_LA          	0.0000	0	0.0450
PKUICSTRunA1      	0.0450	86	UWaterlooATDK     	0.3527	20	-0.3077
PKUICSTRunA1      	0.0450	86	QUDynExp          	0.2207	39	-0.1757
PKUICSTRunA1      	0.0450	86	QUDyn             	0.2367	37	-0.1917
PKUICSTRunA1      	0.0450	86	UWCMBP1           	0.0250	2	0.0200
PKUICSTRunA1      	0.0450	86	UWCMBP2           	0.0000	0	0.0450
PKUICSTRunA1      	0.0450	86	QUBaseline        	0.3333	21	-0.2883
PKUICSTRunA1      	0.0450	86	umd_hcil_run02    	0.0000	0	0.0450
PKUICSTRunA1      	0.0450	86	udelRun3A         	0.2917	17	-0.2467
MPII_COMB_SORT    	0.0311	100	hpclab_pi_algA    	0.0000	0	0.0311
MPII_COMB_SORT    	0.0311	100	UWaterlooATEK     	0.1784	19	-0.1473
MPII_COMB_SORT    	0.0311	100	UWaterlooATNDEK   	0.1784	19	-0.1473
MPII_COMB_SORT    	0.0311	100	udelRun2A         	0.2500	7	-0.2189
MPII_COMB_SORT    	0.0311	100	udelRun1A         	0.2000	13	-0.1689
MPII_COMB_SORT    	0.0311	100	MPII_HYBRID_PW    	0.0895	23	-0.0584
MPII_COMB_SORT    	0.0311	100	umd_hcil_run01    	0.0000	0	0.0311
MPII_COMB_SORT    	0.0311	100	prnaTaskA3        	0.1000	1	-0.0689
MPII_COMB_SORT    	0.0311	100	prnaTaskA2        	0.1000	1	-0.0689
MPII_COMB_SORT    	0.0311	100	prnaTaskA1        	0.1000	1	-0.0689
MPII_COMB_SORT    	0.0311	100	SNACSA            	0.2733	24	-0.2422
MPII_COMB_SORT    	0.0311	100	PKUICSTRunA3      	0.0450	86	-0.0139
MPII_COMB_SORT    	0.0311	100	PKUICSTRunA2      	0.2833	13	-0.2522
MPII_COMB_SORT    	0.0311	100	PKUICSTRunA1      	0.0450	86	-0.0139
MPII_COMB_SORT    	0.0311	100	SNACS_LA          	0.0000	0	0.0311
MPII_COMB_SORT    	0.0311	100	UWaterlooATDK     	0.3527	20	-0.3216
MPII_COMB_SORT    	0.0311	100	QUDynExp          	0.2207	39	-0.1896
MPII_COMB_SORT    	0.0311	100	QUDyn             	0.2367	37	-0.2056
MPII_COMB_SORT    	0.0311	100	UWCMBP1           	0.0250	2	0.0061
MPII_COMB_SORT    	0.0311	100	UWCMBP2           	0.0000	0	0.0311
MPII_COMB_SORT    	0.0311	100	QUBaseline        	0.3333	21	-0.3022
MPII_COMB_SORT    	0.0311	100	umd_hcil_run02    	0.0000	0	0.0311
MPII_COMB_SORT    	0.0311	100	MPII_LUC_SORT     	0.0709	84	-0.0398
MPII_COMB_SORT    	0.0311	100	udelRun3A         	0.2917	17	-0.2606
SNACS_LA          	0.0000	0	hpclab_pi_algA    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	UWaterlooATEK     	0.1784	19	-0.1784
SNACS_LA          	0.0000	0	UWaterlooATNDEK   	0.1784	19	-0.1784
SNACS_LA          	0.0000	0	udelRun2A         	0.2500	7	-0.2500
SNACS_LA          	0.0000	0	udelRun1A         	0.2000	13	-0.2000
SNACS_LA          	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	prnaTaskA3        	0.1000	1	-0.1000
SNACS_LA          	0.0000	0	prnaTaskA2        	0.1000	1	-0.1000
SNACS_LA          	0.0000	0	prnaTaskA1        	0.1000	1	-0.1000
SNACS_LA          	0.0000	0	UWaterlooATDK     	0.3527	20	-0.3527
SNACS_LA          	0.0000	0	UWCMBP1           	0.0250	2	-0.0250
SNACS_LA          	0.0000	0	UWCMBP2           	0.0000	0	0.0000
SNACS_LA          	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	udelRun3A         	0.2917	17	-0.2917
UWaterlooATDK     	0.3527	20	hpclab_pi_algA    	0.0000	0	0.3527
UWaterlooATDK     	0.3527	20	UWaterlooATEK     	0.1784	19	0.1743
UWaterlooATDK     	0.3527	20	UWaterlooATNDEK   	0.1784	19	0.1743
UWaterlooATDK     	0.3527	20	udelRun2A         	0.2500	7	0.1027
UWaterlooATDK     	0.3527	20	udelRun1A         	0.2000	13	0.1527
UWaterlooATDK     	0.3527	20	umd_hcil_run01    	0.0000	0	0.3527
UWaterlooATDK     	0.3527	20	prnaTaskA3        	0.1000	1	0.2527
UWaterlooATDK     	0.3527	20	prnaTaskA2        	0.1000	1	0.2527
UWaterlooATDK     	0.3527	20	prnaTaskA1        	0.1000	1	0.2527
UWaterlooATDK     	0.3527	20	umd_hcil_run02    	0.0000	0	0.3527
UWaterlooATDK     	0.3527	20	udelRun3A         	0.2917	17	0.0610
QUDynExp          	0.2207	39	hpclab_pi_algA    	0.0000	0	0.2207
QUDynExp          	0.2207	39	UWaterlooATEK     	0.1784	19	0.0423
QUDynExp          	0.2207	39	UWaterlooATNDEK   	0.1784	19	0.0423
QUDynExp          	0.2207	39	udelRun2A         	0.2500	7	-0.0293
QUDynExp          	0.2207	39	udelRun1A         	0.2000	13	0.0207
QUDynExp          	0.2207	39	umd_hcil_run01    	0.0000	0	0.2207
QUDynExp          	0.2207	39	prnaTaskA3        	0.1000	1	0.1207
QUDynExp          	0.2207	39	prnaTaskA2        	0.1000	1	0.1207
QUDynExp          	0.2207	39	prnaTaskA1        	0.1000	1	0.1207
QUDynExp          	0.2207	39	SNACSA            	0.2733	24	-0.0526
QUDynExp          	0.2207	39	SNACS_LA          	0.0000	0	0.2207
QUDynExp          	0.2207	39	UWaterlooATDK     	0.3527	20	-0.1320
QUDynExp          	0.2207	39	UWCMBP1           	0.0250	2	0.1957
QUDynExp          	0.2207	39	UWCMBP2           	0.0000	0	0.2207
QUDynExp          	0.2207	39	umd_hcil_run02    	0.0000	0	0.2207
QUDynExp          	0.2207	39	udelRun3A         	0.2917	17	-0.0710
IRIT-KLTFIDF      	0.1000	1	hpclab_pi_algA    	0.0000	0	0.1000
IRIT-KLTFIDF      	0.1000	1	UWaterlooATEK     	0.1784	19	-0.0784
IRIT-KLTFIDF      	0.1000	1	UWaterlooATNDEK   	0.1784	19	-0.0784
IRIT-KLTFIDF      	0.1000	1	udelRun2A         	0.2500	7	-0.1500
IRIT-KLTFIDF      	0.1000	1	udelRun1A         	0.2000	13	-0.1000
IRIT-KLTFIDF      	0.1000	1	MPII_HYBRID_PW    	0.0895	23	0.0105
IRIT-KLTFIDF      	0.1000	1	umd_hcil_run01    	0.0000	0	0.1000
IRIT-KLTFIDF      	0.1000	1	prnaTaskA3        	0.1000	1	0.0000
IRIT-KLTFIDF      	0.1000	1	prnaTaskA2        	0.1000	1	0.0000
IRIT-KLTFIDF      	0.1000	1	prnaTaskA1        	0.1000	1	0.0000
IRIT-KLTFIDF      	0.1000	1	SNACSA            	0.2733	24	-0.1733
IRIT-KLTFIDF      	0.1000	1	PKUICSTRunA3      	0.0450	86	0.0550
IRIT-KLTFIDF      	0.1000	1	PKUICSTRunA2      	0.2833	13	-0.1833
IRIT-KLTFIDF      	0.1000	1	PKUICSTRunA1      	0.0450	86	0.0550
IRIT-KLTFIDF      	0.1000	1	MPII_COMB_SORT    	0.0311	100	0.0689
IRIT-KLTFIDF      	0.1000	1	SNACS_LA          	0.0000	0	0.1000
IRIT-KLTFIDF      	0.1000	1	UWaterlooATDK     	0.3527	20	-0.2527
IRIT-KLTFIDF      	0.1000	1	QUDynExp          	0.2207	39	-0.1207
IRIT-KLTFIDF      	0.1000	1	IritSigSDA        	0.0000	23	0.1000
IRIT-KLTFIDF      	0.1000	1	IRIT-RTNotif.33   	0.0000	18	0.1000
IRIT-KLTFIDF      	0.1000	1	QUDyn             	0.2367	37	-0.1367
IRIT-KLTFIDF      	0.1000	1	UWCMBP1           	0.0250	2	0.0750
IRIT-KLTFIDF      	0.1000	1	UWCMBP2           	0.0000	0	0.1000
IRIT-KLTFIDF      	0.1000	1	QUBaseline        	0.3333	21	-0.2333
IRIT-KLTFIDF      	0.1000	1	umd_hcil_run02    	0.0000	0	0.1000
IRIT-KLTFIDF      	0.1000	1	MPII_LUC_SORT     	0.0709	84	0.0291
IRIT-KLTFIDF      	0.1000	1	udelRun3A         	0.2917	17	-0.1917
IritSigSDA        	0.0000	23	hpclab_pi_algA    	0.0000	0	0.0000
IritSigSDA        	0.0000	23	UWaterlooATEK     	0.1784	19	-0.1784
IritSigSDA        	0.0000	23	UWaterlooATNDEK   	0.1784	19	-0.1784
IritSigSDA        	0.0000	23	udelRun2A         	0.2500	7	-0.2500
IritSigSDA        	0.0000	23	udelRun1A         	0.2000	13	-0.2000
IritSigSDA        	0.0000	23	MPII_HYBRID_PW    	0.0895	23	-0.0895
IritSigSDA        	0.0000	23	umd_hcil_run01    	0.0000	0	0.0000
IritSigSDA        	0.0000	23	prnaTaskA3        	0.1000	1	-0.1000
IritSigSDA        	0.0000	23	prnaTaskA2        	0.1000	1	-0.1000
IritSigSDA        	0.0000	23	prnaTaskA1        	0.1000	1	-0.1000
IritSigSDA        	0.0000	23	SNACSA            	0.2733	24	-0.2733
IritSigSDA        	0.0000	23	PKUICSTRunA3      	0.0450	86	-0.0450
IritSigSDA        	0.0000	23	PKUICSTRunA2      	0.2833	13	-0.2833
IritSigSDA        	0.0000	23	PKUICSTRunA1      	0.0450	86	-0.0450
