hpclab_pi_algA    	0.0000	26	udelRun2A         	0.0000	15	0.0000
MPII_HYBRID_PW    	0.0650	48	UWaterlooATEK     	0.0635	36	0.0015
MPII_HYBRID_PW    	0.0650	48	UWaterlooATNDEK   	0.0664	45	-0.0014
MPII_HYBRID_PW    	0.0650	48	udelRun2A         	0.0000	15	0.0650
MPII_HYBRID_PW    	0.0650	48	udelRun1A         	0.1276	33	-0.0626
MPII_HYBRID_PW    	0.0650	48	umd_hcil_run01    	0.0000	0	0.0650
MPII_HYBRID_PW    	0.0650	48	prnaTaskA3        	0.0000	9	0.0650
MPII_HYBRID_PW    	0.0650	48	prnaTaskA2        	0.0500	11	0.0150
MPII_HYBRID_PW    	0.0650	48	prnaTaskA1        	0.1421	76	-0.0771
MPII_HYBRID_PW    	0.0650	48	SNACSA            	0.0000	0	0.0650
MPII_HYBRID_PW    	0.0650	48	PKUICSTRunA3      	0.0571	56	0.0079
MPII_HYBRID_PW    	0.0650	48	PKUICSTRunA2      	0.1000	88	-0.0350
MPII_HYBRID_PW    	0.0650	48	PKUICSTRunA1      	0.0350	43	0.0300
MPII_HYBRID_PW    	0.0650	48	SNACS_LA          	0.0000	0	0.0650
MPII_HYBRID_PW    	0.0650	48	UWaterlooATDK     	0.0952	30	-0.0302
MPII_HYBRID_PW    	0.0650	48	QUDynExp          	0.0685	64	-0.0035
MPII_HYBRID_PW    	0.0650	48	QUDyn             	0.0663	78	-0.0013
MPII_HYBRID_PW    	0.0650	48	UWCMBP1           	0.1404	59	-0.0754
MPII_HYBRID_PW    	0.0650	48	UWCMBP2           	0.0550	34	0.0100
MPII_HYBRID_PW    	0.0650	48	QUBaseline        	0.0719	51	-0.0069
MPII_HYBRID_PW    	0.0650	48	umd_hcil_run02    	0.0000	9	0.0650
MPII_HYBRID_PW    	0.0650	48	MPII_LUC_SORT     	0.0633	90	0.0017
MPII_HYBRID_PW    	0.0650	48	udelRun3A         	0.2083	35	-0.1433
umd_hcil_run01    	0.0000	0	umd_hcil_run02    	0.0000	9	0.0000
ECNURUNA1         	0.0000	79	hpclab_pi_algA    	0.0000	26	0.0000
ECNURUNA1         	0.0000	79	UWaterlooATEK     	0.0635	36	-0.0635
ECNURUNA1         	0.0000	79	UWaterlooATNDEK   	0.0664	45	-0.0664
ECNURUNA1         	0.0000	79	udelRun2A         	0.0000	15	0.0000
ECNURUNA1         	0.0000	79	udelRun1A         	0.1276	33	-0.1276
ECNURUNA1         	0.0000	79	MPII_HYBRID_PW    	0.0650	48	-0.0650
ECNURUNA1         	0.0000	79	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA1         	0.0000	79	ECNURUNA2         	0.0000	72	0.0000
ECNURUNA1         	0.0000	79	ECNURUNA3         	0.0000	73	0.0000
ECNURUNA1         	0.0000	79	prnaTaskA3        	0.0000	9	0.0000
ECNURUNA1         	0.0000	79	prnaTaskA2        	0.0500	11	-0.0500
ECNURUNA1         	0.0000	79	prnaTaskA1        	0.1421	76	-0.1421
ECNURUNA1         	0.0000	79	SNACSA            	0.0000	0	0.0000
ECNURUNA1         	0.0000	79	PKUICSTRunA3      	0.0571	56	-0.0571
ECNURUNA1         	0.0000	79	PKUICSTRunA2      	0.1000	88	-0.1000
ECNURUNA1         	0.0000	79	PKUICSTRunA1      	0.0350	43	-0.0350
ECNURUNA1         	0.0000	79	MPII_COMB_SORT    	0.0626	93	-0.0626
ECNURUNA1         	0.0000	79	SNACS_LA          	0.0000	0	0.0000
ECNURUNA1         	0.0000	79	UWaterlooATDK     	0.0952	30	-0.0952
ECNURUNA1         	0.0000	79	QUDynExp          	0.0685	64	-0.0685
ECNURUNA1         	0.0000	79	IRIT-KLTFIDF      	0.0250	21	-0.0250
ECNURUNA1         	0.0000	79	IritSigSDA        	0.0000	4	0.0000
ECNURUNA1         	0.0000	79	IRIT-RTNotif.33   	0.0877	75	-0.0877
ECNURUNA1         	0.0000	79	QUDyn             	0.0663	78	-0.0663
ECNURUNA1         	0.0000	79	UWCMBP1           	0.1404	59	-0.1404
ECNURUNA1         	0.0000	79	UWCMBP2           	0.0550	34	-0.0550
ECNURUNA1         	0.0000	79	QUBaseline        	0.0719	51	-0.0719
ECNURUNA1         	0.0000	79	umd_hcil_run02    	0.0000	9	0.0000
ECNURUNA1         	0.0000	79	MPII_LUC_SORT     	0.0633	90	-0.0633
ECNURUNA1         	0.0000	79	udelRun3A         	0.2083	35	-0.2083
ECNURUNA2         	0.0000	72	hpclab_pi_algA    	0.0000	26	0.0000
ECNURUNA2         	0.0000	72	UWaterlooATEK     	0.0635	36	-0.0635
ECNURUNA2         	0.0000	72	UWaterlooATNDEK   	0.0664	45	-0.0664
ECNURUNA2         	0.0000	72	udelRun2A         	0.0000	15	0.0000
ECNURUNA2         	0.0000	72	udelRun1A         	0.1276	33	-0.1276
ECNURUNA2         	0.0000	72	MPII_HYBRID_PW    	0.0650	48	-0.0650
ECNURUNA2         	0.0000	72	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA2         	0.0000	72	ECNURUNA3         	0.0000	73	0.0000
ECNURUNA2         	0.0000	72	prnaTaskA3        	0.0000	9	0.0000
ECNURUNA2         	0.0000	72	prnaTaskA2        	0.0500	11	-0.0500
ECNURUNA2         	0.0000	72	prnaTaskA1        	0.1421	76	-0.1421
ECNURUNA2         	0.0000	72	SNACSA            	0.0000	0	0.0000
ECNURUNA2         	0.0000	72	PKUICSTRunA3      	0.0571	56	-0.0571
ECNURUNA2         	0.0000	72	PKUICSTRunA2      	0.1000	88	-0.1000
ECNURUNA2         	0.0000	72	PKUICSTRunA1      	0.0350	43	-0.0350
ECNURUNA2         	0.0000	72	MPII_COMB_SORT    	0.0626	93	-0.0626
ECNURUNA2         	0.0000	72	SNACS_LA          	0.0000	0	0.0000
ECNURUNA2         	0.0000	72	UWaterlooATDK     	0.0952	30	-0.0952
ECNURUNA2         	0.0000	72	QUDynExp          	0.0685	64	-0.0685
ECNURUNA2         	0.0000	72	IRIT-KLTFIDF      	0.0250	21	-0.0250
ECNURUNA2         	0.0000	72	IritSigSDA        	0.0000	4	0.0000
ECNURUNA2         	0.0000	72	IRIT-RTNotif.33   	0.0877	75	-0.0877
ECNURUNA2         	0.0000	72	QUDyn             	0.0663	78	-0.0663
ECNURUNA2         	0.0000	72	UWCMBP1           	0.1404	59	-0.1404
ECNURUNA2         	0.0000	72	UWCMBP2           	0.0550	34	-0.0550
ECNURUNA2         	0.0000	72	QUBaseline        	0.0719	51	-0.0719
ECNURUNA2         	0.0000	72	umd_hcil_run02    	0.0000	9	0.0000
ECNURUNA2         	0.0000	72	MPII_LUC_SORT     	0.0633	90	-0.0633
ECNURUNA2         	0.0000	72	udelRun3A         	0.2083	35	-0.2083
ECNURUNA3         	0.0000	73	hpclab_pi_algA    	0.0000	26	0.0000
ECNURUNA3         	0.0000	73	UWaterlooATEK     	0.0635	36	-0.0635
ECNURUNA3         	0.0000	73	UWaterlooATNDEK   	0.0664	45	-0.0664
ECNURUNA3         	0.0000	73	udelRun2A         	0.0000	15	0.0000
ECNURUNA3         	0.0000	73	udelRun1A         	0.1276	33	-0.1276
ECNURUNA3         	0.0000	73	MPII_HYBRID_PW    	0.0650	48	-0.0650
ECNURUNA3         	0.0000	73	umd_hcil_run01    	0.0000	0	0.0000
ECNURUNA3         	0.0000	73	prnaTaskA3        	0.0000	9	0.0000
ECNURUNA3         	0.0000	73	prnaTaskA2        	0.0500	11	-0.0500
ECNURUNA3         	0.0000	73	prnaTaskA1        	0.1421	76	-0.1421
ECNURUNA3         	0.0000	73	SNACSA            	0.0000	0	0.0000
ECNURUNA3         	0.0000	73	PKUICSTRunA3      	0.0571	56	-0.0571
ECNURUNA3         	0.0000	73	PKUICSTRunA2      	0.1000	88	-0.1000
ECNURUNA3         	0.0000	73	PKUICSTRunA1      	0.0350	43	-0.0350
ECNURUNA3         	0.0000	73	MPII_COMB_SORT    	0.0626	93	-0.0626
ECNURUNA3         	0.0000	73	SNACS_LA          	0.0000	0	0.0000
ECNURUNA3         	0.0000	73	UWaterlooATDK     	0.0952	30	-0.0952
ECNURUNA3         	0.0000	73	QUDynExp          	0.0685	64	-0.0685
ECNURUNA3         	0.0000	73	IRIT-KLTFIDF      	0.0250	21	-0.0250
ECNURUNA3         	0.0000	73	IritSigSDA        	0.0000	4	0.0000
ECNURUNA3         	0.0000	73	IRIT-RTNotif.33   	0.0877	75	-0.0877
ECNURUNA3         	0.0000	73	QUDyn             	0.0663	78	-0.0663
ECNURUNA3         	0.0000	73	UWCMBP1           	0.1404	59	-0.1404
ECNURUNA3         	0.0000	73	UWCMBP2           	0.0550	34	-0.0550
ECNURUNA3         	0.0000	73	QUBaseline        	0.0719	51	-0.0719
ECNURUNA3         	0.0000	73	umd_hcil_run02    	0.0000	9	0.0000
ECNURUNA3         	0.0000	73	MPII_LUC_SORT     	0.0633	90	-0.0633
ECNURUNA3         	0.0000	73	udelRun3A         	0.2083	35	-0.2083
prnaTaskA3        	0.0000	9	udelRun2A         	0.0000	15	0.0000
prnaTaskA3        	0.0000	9	udelRun1A         	0.1276	33	-0.1276
prnaTaskA3        	0.0000	9	umd_hcil_run01    	0.0000	0	0.0000
prnaTaskA3        	0.0000	9	umd_hcil_run02    	0.0000	9	0.0000
prnaTaskA3        	0.0000	9	udelRun3A         	0.2083	35	-0.2083
prnaTaskA2        	0.0500	11	udelRun2A         	0.0000	15	0.0500
prnaTaskA2        	0.0500	11	udelRun1A         	0.1276	33	-0.0776
prnaTaskA2        	0.0500	11	umd_hcil_run01    	0.0000	0	0.0500
prnaTaskA2        	0.0500	11	prnaTaskA3        	0.0000	9	0.0500
prnaTaskA2        	0.0500	11	umd_hcil_run02    	0.0000	9	0.0500
prnaTaskA2        	0.0500	11	udelRun3A         	0.2083	35	-0.1583
prnaTaskA1        	0.1421	76	udelRun2A         	0.0000	15	0.1421
prnaTaskA1        	0.1421	76	udelRun1A         	0.1276	33	0.0145
prnaTaskA1        	0.1421	76	umd_hcil_run01    	0.0000	0	0.1421
prnaTaskA1        	0.1421	76	prnaTaskA3        	0.0000	9	0.1421
prnaTaskA1        	0.1421	76	prnaTaskA2        	0.0500	11	0.0921
prnaTaskA1        	0.1421	76	umd_hcil_run02    	0.0000	9	0.1421
prnaTaskA1        	0.1421	76	udelRun3A         	0.2083	35	-0.0662
SNACSA            	0.0000	0	hpclab_pi_algA    	0.0000	26	0.0000
SNACSA            	0.0000	0	UWaterlooATEK     	0.0635	36	-0.0635
SNACSA            	0.0000	0	UWaterlooATNDEK   	0.0664	45	-0.0664
SNACSA            	0.0000	0	udelRun2A         	0.0000	15	0.0000
SNACSA            	0.0000	0	udelRun1A         	0.1276	33	-0.1276
SNACSA            	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
SNACSA            	0.0000	0	prnaTaskA3        	0.0000	9	0.0000
SNACSA            	0.0000	0	prnaTaskA2        	0.0500	11	-0.0500
SNACSA            	0.0000	0	prnaTaskA1        	0.1421	76	-0.1421
SNACSA            	0.0000	0	SNACS_LA          	0.0000	0	0.0000
SNACSA            	0.0000	0	UWaterlooATDK     	0.0952	30	-0.0952
SNACSA            	0.0000	0	UWCMBP1           	0.1404	59	-0.1404
SNACSA            	0.0000	0	UWCMBP2           	0.0550	34	-0.0550
SNACSA            	0.0000	0	umd_hcil_run02    	0.0000	9	0.0000
SNACSA            	0.0000	0	udelRun3A         	0.2083	35	-0.2083
PKUICSTRunA3      	0.0571	56	hpclab_pi_algA    	0.0000	26	0.0571
PKUICSTRunA3      	0.0571	56	UWaterlooATEK     	0.0635	36	-0.0064
PKUICSTRunA3      	0.0571	56	UWaterlooATNDEK   	0.0664	45	-0.0093
PKUICSTRunA3      	0.0571	56	udelRun2A         	0.0000	15	0.0571
PKUICSTRunA3      	0.0571	56	udelRun1A         	0.1276	33	-0.0705
PKUICSTRunA3      	0.0571	56	umd_hcil_run01    	0.0000	0	0.0571
PKUICSTRunA3      	0.0571	56	prnaTaskA3        	0.0000	9	0.0571
PKUICSTRunA3      	0.0571	56	prnaTaskA2        	0.0500	11	0.0071
PKUICSTRunA3      	0.0571	56	prnaTaskA1        	0.1421	76	-0.0850
PKUICSTRunA3      	0.0571	56	SNACSA            	0.0000	0	0.0571
PKUICSTRunA3      	0.0571	56	SNACS_LA          	0.0000	0	0.0571
PKUICSTRunA3      	0.0571	56	UWaterlooATDK     	0.0952	30	-0.0381
PKUICSTRunA3      	0.0571	56	QUDynExp          	0.0685	64	-0.0114
PKUICSTRunA3      	0.0571	56	QUDyn             	0.0663	78	-0.0092
PKUICSTRunA3      	0.0571	56	UWCMBP1           	0.1404	59	-0.0833
PKUICSTRunA3      	0.0571	56	UWCMBP2           	0.0550	34	0.0021
PKUICSTRunA3      	0.0571	56	QUBaseline        	0.0719	51	-0.0148
PKUICSTRunA3      	0.0571	56	umd_hcil_run02    	0.0000	9	0.0571
PKUICSTRunA3      	0.0571	56	udelRun3A         	0.2083	35	-0.1512
PKUICSTRunA2      	0.1000	88	hpclab_pi_algA    	0.0000	26	0.1000
PKUICSTRunA2      	0.1000	88	UWaterlooATEK     	0.0635	36	0.0365
PKUICSTRunA2      	0.1000	88	UWaterlooATNDEK   	0.0664	45	0.0336
PKUICSTRunA2      	0.1000	88	udelRun2A         	0.0000	15	0.1000
PKUICSTRunA2      	0.1000	88	udelRun1A         	0.1276	33	-0.0276
PKUICSTRunA2      	0.1000	88	umd_hcil_run01    	0.0000	0	0.1000
PKUICSTRunA2      	0.1000	88	prnaTaskA3        	0.0000	9	0.1000
PKUICSTRunA2      	0.1000	88	prnaTaskA2        	0.0500	11	0.0500
PKUICSTRunA2      	0.1000	88	prnaTaskA1        	0.1421	76	-0.0421
PKUICSTRunA2      	0.1000	88	SNACSA            	0.0000	0	0.1000
PKUICSTRunA2      	0.1000	88	PKUICSTRunA3      	0.0571	56	0.0429
PKUICSTRunA2      	0.1000	88	SNACS_LA          	0.0000	0	0.1000
PKUICSTRunA2      	0.1000	88	UWaterlooATDK     	0.0952	30	0.0048
PKUICSTRunA2      	0.1000	88	QUDynExp          	0.0685	64	0.0315
PKUICSTRunA2      	0.1000	88	QUDyn             	0.0663	78	0.0337
PKUICSTRunA2      	0.1000	88	UWCMBP1           	0.1404	59	-0.0404
PKUICSTRunA2      	0.1000	88	UWCMBP2           	0.0550	34	0.0450
PKUICSTRunA2      	0.1000	88	QUBaseline        	0.0719	51	0.0281
PKUICSTRunA2      	0.1000	88	umd_hcil_run02    	0.0000	9	0.1000
PKUICSTRunA2      	0.1000	88	udelRun3A         	0.2083	35	-0.1083
PKUICSTRunA1      	0.0350	43	hpclab_pi_algA    	0.0000	26	0.0350
PKUICSTRunA1      	0.0350	43	UWaterlooATEK     	0.0635	36	-0.0285
PKUICSTRunA1      	0.0350	43	UWaterlooATNDEK   	0.0664	45	-0.0314
PKUICSTRunA1      	0.0350	43	udelRun2A         	0.0000	15	0.0350
PKUICSTRunA1      	0.0350	43	udelRun1A         	0.1276	33	-0.0926
PKUICSTRunA1      	0.0350	43	umd_hcil_run01    	0.0000	0	0.0350
PKUICSTRunA1      	0.0350	43	prnaTaskA3        	0.0000	9	0.0350
PKUICSTRunA1      	0.0350	43	prnaTaskA2        	0.0500	11	-0.0150
PKUICSTRunA1      	0.0350	43	prnaTaskA1        	0.1421	76	-0.1071
PKUICSTRunA1      	0.0350	43	SNACSA            	0.0000	0	0.0350
PKUICSTRunA1      	0.0350	43	PKUICSTRunA3      	0.0571	56	-0.0221
PKUICSTRunA1      	0.0350	43	PKUICSTRunA2      	0.1000	88	-0.0650
PKUICSTRunA1      	0.0350	43	SNACS_LA          	0.0000	0	0.0350
PKUICSTRunA1      	0.0350	43	UWaterlooATDK     	0.0952	30	-0.0602
PKUICSTRunA1      	0.0350	43	QUDynExp          	0.0685	64	-0.0335
PKUICSTRunA1      	0.0350	43	QUDyn             	0.0663	78	-0.0313
PKUICSTRunA1      	0.0350	43	UWCMBP1           	0.1404	59	-0.1054
PKUICSTRunA1      	0.0350	43	UWCMBP2           	0.0550	34	-0.0200
PKUICSTRunA1      	0.0350	43	QUBaseline        	0.0719	51	-0.0369
PKUICSTRunA1      	0.0350	43	umd_hcil_run02    	0.0000	9	0.0350
PKUICSTRunA1      	0.0350	43	udelRun3A         	0.2083	35	-0.1733
MPII_COMB_SORT    	0.0626	93	hpclab_pi_algA    	0.0000	26	0.0626
MPII_COMB_SORT    	0.0626	93	UWaterlooATEK     	0.0635	36	-0.0009
MPII_COMB_SORT    	0.0626	93	UWaterlooATNDEK   	0.0664	45	-0.0038
MPII_COMB_SORT    	0.0626	93	udelRun2A         	0.0000	15	0.0626
MPII_COMB_SORT    	0.0626	93	udelRun1A         	0.1276	33	-0.0650
MPII_COMB_SORT    	0.0626	93	MPII_HYBRID_PW    	0.0650	48	-0.0024
MPII_COMB_SORT    	0.0626	93	umd_hcil_run01    	0.0000	0	0.0626
MPII_COMB_SORT    	0.0626	93	prnaTaskA3        	0.0000	9	0.0626
MPII_COMB_SORT    	0.0626	93	prnaTaskA2        	0.0500	11	0.0126
MPII_COMB_SORT    	0.0626	93	prnaTaskA1        	0.1421	76	-0.0795
MPII_COMB_SORT    	0.0626	93	SNACSA            	0.0000	0	0.0626
MPII_COMB_SORT    	0.0626	93	PKUICSTRunA3      	0.0571	56	0.0055
MPII_COMB_SORT    	0.0626	93	PKUICSTRunA2      	0.1000	88	-0.0374
MPII_COMB_SORT    	0.0626	93	PKUICSTRunA1      	0.0350	43	0.0276
MPII_COMB_SORT    	0.0626	93	SNACS_LA          	0.0000	0	0.0626
MPII_COMB_SORT    	0.0626	93	UWaterlooATDK     	0.0952	30	-0.0326
MPII_COMB_SORT    	0.0626	93	QUDynExp          	0.0685	64	-0.0059
MPII_COMB_SORT    	0.0626	93	QUDyn             	0.0663	78	-0.0037
MPII_COMB_SORT    	0.0626	93	UWCMBP1           	0.1404	59	-0.0778
MPII_COMB_SORT    	0.0626	93	UWCMBP2           	0.0550	34	0.0076
MPII_COMB_SORT    	0.0626	93	QUBaseline        	0.0719	51	-0.0093
MPII_COMB_SORT    	0.0626	93	umd_hcil_run02    	0.0000	9	0.0626
MPII_COMB_SORT    	0.0626	93	MPII_LUC_SORT     	0.0633	90	-0.0007
MPII_COMB_SORT    	0.0626	93	udelRun3A         	0.2083	35	-0.1457
SNACS_LA          	0.0000	0	hpclab_pi_algA    	0.0000	26	0.0000
SNACS_LA          	0.0000	0	UWaterlooATEK     	0.0635	36	-0.0635
SNACS_LA          	0.0000	0	UWaterlooATNDEK   	0.0664	45	-0.0664
SNACS_LA          	0.0000	0	udelRun2A         	0.0000	15	0.0000
SNACS_LA          	0.0000	0	udelRun1A         	0.1276	33	-0.1276
SNACS_LA          	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	prnaTaskA3        	0.0000	9	0.0000
SNACS_LA          	0.0000	0	prnaTaskA2        	0.0500	11	-0.0500
SNACS_LA          	0.0000	0	prnaTaskA1        	0.1421	76	-0.1421
SNACS_LA          	0.0000	0	UWaterlooATDK     	0.0952	30	-0.0952
SNACS_LA          	0.0000	0	UWCMBP1           	0.1404	59	-0.1404
SNACS_LA          	0.0000	0	UWCMBP2           	0.0550	34	-0.0550
SNACS_LA          	0.0000	0	umd_hcil_run02    	0.0000	9	0.0000
SNACS_LA          	0.0000	0	udelRun3A         	0.2083	35	-0.2083
UWaterlooATDK     	0.0952	30	hpclab_pi_algA    	0.0000	26	0.0952
UWaterlooATDK     	0.0952	30	UWaterlooATEK     	0.0635	36	0.0317
UWaterlooATDK     	0.0952	30	UWaterlooATNDEK   	0.0664	45	0.0288
UWaterlooATDK     	0.0952	30	udelRun2A         	0.0000	15	0.0952
UWaterlooATDK     	0.0952	30	udelRun1A         	0.1276	33	-0.0324
UWaterlooATDK     	0.0952	30	umd_hcil_run01    	0.0000	0	0.0952
UWaterlooATDK     	0.0952	30	prnaTaskA3        	0.0000	9	0.0952
UWaterlooATDK     	0.0952	30	prnaTaskA2        	0.0500	11	0.0452
UWaterlooATDK     	0.0952	30	prnaTaskA1        	0.1421	76	-0.0469
UWaterlooATDK     	0.0952	30	umd_hcil_run02    	0.0000	9	0.0952
UWaterlooATDK     	0.0952	30	udelRun3A         	0.2083	35	-0.1131
QUDynExp          	0.0685	64	hpclab_pi_algA    	0.0000	26	0.0685
QUDynExp          	0.0685	64	UWaterlooATEK     	0.0635	36	0.0050
QUDynExp          	0.0685	64	UWaterlooATNDEK   	0.0664	45	0.0021
QUDynExp          	0.0685	64	udelRun2A         	0.0000	15	0.0685
QUDynExp          	0.0685	64	udelRun1A         	0.1276	33	-0.0591
QUDynExp          	0.0685	64	umd_hcil_run01    	0.0000	0	0.0685
QUDynExp          	0.0685	64	prnaTaskA3        	0.0000	9	0.0685
QUDynExp          	0.0685	64	prnaTaskA2        	0.0500	11	0.0185
QUDynExp          	0.0685	64	prnaTaskA1        	0.1421	76	-0.0736
QUDynExp          	0.0685	64	SNACSA            	0.0000	0	0.0685
QUDynExp          	0.0685	64	SNACS_LA          	0.0000	0	0.0685
QUDynExp          	0.0685	64	UWaterlooATDK     	0.0952	30	-0.0267
QUDynExp          	0.0685	64	UWCMBP1           	0.1404	59	-0.0719
QUDynExp          	0.0685	64	UWCMBP2           	0.0550	34	0.0135
QUDynExp          	0.0685	64	umd_hcil_run02    	0.0000	9	0.0685
QUDynExp          	0.0685	64	udelRun3A         	0.2083	35	-0.1398
IRIT-KLTFIDF      	0.0250	21	hpclab_pi_algA    	0.0000	26	0.0250
IRIT-KLTFIDF      	0.0250	21	UWaterlooATEK     	0.0635	36	-0.0385
IRIT-KLTFIDF      	0.0250	21	UWaterlooATNDEK   	0.0664	45	-0.0414
IRIT-KLTFIDF      	0.0250	21	udelRun2A         	0.0000	15	0.0250
IRIT-KLTFIDF      	0.0250	21	udelRun1A         	0.1276	33	-0.1026
IRIT-KLTFIDF      	0.0250	21	MPII_HYBRID_PW    	0.0650	48	-0.0400
IRIT-KLTFIDF      	0.0250	21	umd_hcil_run01    	0.0000	0	0.0250
IRIT-KLTFIDF      	0.0250	21	prnaTaskA3        	0.0000	9	0.0250
IRIT-KLTFIDF      	0.0250	21	prnaTaskA2        	0.0500	11	-0.0250
IRIT-KLTFIDF      	0.0250	21	prnaTaskA1        	0.1421	76	-0.1171
IRIT-KLTFIDF      	0.0250	21	SNACSA            	0.0000	0	0.0250
IRIT-KLTFIDF      	0.0250	21	PKUICSTRunA3      	0.0571	56	-0.0321
IRIT-KLTFIDF      	0.0250	21	PKUICSTRunA2      	0.1000	88	-0.0750
IRIT-KLTFIDF      	0.0250	21	PKUICSTRunA1      	0.0350	43	-0.0100
IRIT-KLTFIDF      	0.0250	21	MPII_COMB_SORT    	0.0626	93	-0.0376
IRIT-KLTFIDF      	0.0250	21	SNACS_LA          	0.0000	0	0.0250
IRIT-KLTFIDF      	0.0250	21	UWaterlooATDK     	0.0952	30	-0.0702
IRIT-KLTFIDF      	0.0250	21	QUDynExp          	0.0685	64	-0.0435
IRIT-KLTFIDF      	0.0250	21	IritSigSDA        	0.0000	4	0.0250
IRIT-KLTFIDF      	0.0250	21	IRIT-RTNotif.33   	0.0877	75	-0.0627
IRIT-KLTFIDF      	0.0250	21	QUDyn             	0.0663	78	-0.0413
IRIT-KLTFIDF      	0.0250	21	UWCMBP1           	0.1404	59	-0.1154
IRIT-KLTFIDF      	0.0250	21	UWCMBP2           	0.0550	34	-0.0300
IRIT-KLTFIDF      	0.0250	21	QUBaseline        	0.0719	51	-0.0469
IRIT-KLTFIDF      	0.0250	21	umd_hcil_run02    	0.0000	9	0.0250
IRIT-KLTFIDF      	0.0250	21	MPII_LUC_SORT     	0.0633	90	-0.0383
IRIT-KLTFIDF      	0.0250	21	udelRun3A         	0.2083	35	-0.1833
IritSigSDA        	0.0000	4	hpclab_pi_algA    	0.0000	26	0.0000
IritSigSDA        	0.0000	4	UWaterlooATEK     	0.0635	36	-0.0635
IritSigSDA        	0.0000	4	UWaterlooATNDEK   	0.0664	45	-0.0664
IritSigSDA        	0.0000	4	udelRun2A         	0.0000	15	0.0000
IritSigSDA        	0.0000	4	udelRun1A         	0.1276	33	-0.1276
IritSigSDA        	0.0000	4	MPII_HYBRID_PW    	0.0650	48	-0.0650
IritSigSDA        	0.0000	4	umd_hcil_run01    	0.0000	0	0.0000
IritSigSDA        	0.0000	4	prnaTaskA3        	0.0000	9	0.0000
IritSigSDA        	0.0000	4	prnaTaskA2        	0.0500	11	-0.0500
IritSigSDA        	0.0000	4	prnaTaskA1        	0.1421	76	-0.1421
IritSigSDA        	0.0000	4	SNACSA            	0.0000	0	0.0000
IritSigSDA        	0.0000	4	PKUICSTRunA3      	0.0571	56	-0.0571
IritSigSDA        	0.0000	4	PKUICSTRunA2      	0.1000	88	-0.1000
IritSigSDA        	0.0000	4	PKUICSTRunA1      	0.0350	43	-0.0350
