hpclab_pi_algA    	0.8000	0	udelRun2A         	0.4000	5	0.4000
udelRun2A         	0.4000	5	udelRun3A         	0.3000	8	0.1000
udelRun1A         	0.2000	11	udelRun2A         	0.4000	5	-0.2000
udelRun1A         	0.2000	11	umd_hcil_run01    	0.8000	0	-0.6000
udelRun1A         	0.2000	11	umd_hcil_run02    	0.7000	3	-0.5000
udelRun1A         	0.2000	11	udelRun3A         	0.3000	8	-0.1000
MPII_HYBRID_PW    	0.0302	40	hpclab_pi_algA    	0.8000	0	-0.7698
MPII_HYBRID_PW    	0.0302	40	UWaterlooATEK     	0.3105	15	-0.2803
MPII_HYBRID_PW    	0.0302	40	UWaterlooATNDEK   	0.3105	17	-0.2803
MPII_HYBRID_PW    	0.0302	40	udelRun2A         	0.4000	5	-0.3698
MPII_HYBRID_PW    	0.0302	40	udelRun1A         	0.2000	11	-0.1698
MPII_HYBRID_PW    	0.0302	40	umd_hcil_run01    	0.8000	0	-0.7698
MPII_HYBRID_PW    	0.0302	40	prnaTaskA3        	0.3500	12	-0.3198
MPII_HYBRID_PW    	0.0302	40	prnaTaskA2        	0.1625	20	-0.1323
MPII_HYBRID_PW    	0.0302	40	prnaTaskA1        	0.1267	25	-0.0965
MPII_HYBRID_PW    	0.0302	40	SNACSA            	0.6000	4	-0.5698
MPII_HYBRID_PW    	0.0302	40	PKUICSTRunA3      	0.0217	75	0.0085
MPII_HYBRID_PW    	0.0302	40	PKUICSTRunA2      	0.2062	37	-0.1760
MPII_HYBRID_PW    	0.0302	40	PKUICSTRunA1      	0.0300	70	0.0002
MPII_HYBRID_PW    	0.0302	40	SNACS_LA          	0.7000	6	-0.6698
MPII_HYBRID_PW    	0.0302	40	UWaterlooATDK     	0.3167	15	-0.2865
MPII_HYBRID_PW    	0.0302	40	QUDynExp          	0.2000	42	-0.1698
MPII_HYBRID_PW    	0.0302	40	QUDyn             	0.1045	44	-0.0743
MPII_HYBRID_PW    	0.0302	40	UWCMBP1           	0.2600	19	-0.2298
MPII_HYBRID_PW    	0.0302	40	UWCMBP2           	0.0222	55	0.0080
MPII_HYBRID_PW    	0.0302	40	QUBaseline        	0.6000	4	-0.5698
MPII_HYBRID_PW    	0.0302	40	umd_hcil_run02    	0.7000	3	-0.6698
MPII_HYBRID_PW    	0.0302	40	MPII_LUC_SORT     	0.1096	88	-0.0794
MPII_HYBRID_PW    	0.0302	40	udelRun3A         	0.3000	8	-0.2698
umd_hcil_run01    	0.8000	0	umd_hcil_run02    	0.7000	3	0.1000
ECNURUNA1         	0.8000	75	hpclab_pi_algA    	0.8000	0	0.0000
ECNURUNA1         	0.8000	75	UWaterlooATEK     	0.3105	15	0.4895
ECNURUNA1         	0.8000	75	UWaterlooATNDEK   	0.3105	17	0.4895
ECNURUNA1         	0.8000	75	udelRun2A         	0.4000	5	0.4000
ECNURUNA1         	0.8000	75	udelRun1A         	0.2000	11	0.6000
ECNURUNA1         	0.8000	75	MPII_HYBRID_PW    	0.0302	40	0.7698
ECNURUNA1         	0.8000	75	umd_hcil_run01    	0.8000	0	0.0000
ECNURUNA1         	0.8000	75	ECNURUNA2         	0.8000	72	0.0000
ECNURUNA1         	0.8000	75	ECNURUNA3         	0.8000	69	0.0000
ECNURUNA1         	0.8000	75	prnaTaskA3        	0.3500	12	0.4500
ECNURUNA1         	0.8000	75	prnaTaskA2        	0.1625	20	0.6375
ECNURUNA1         	0.8000	75	prnaTaskA1        	0.1267	25	0.6733
ECNURUNA1         	0.8000	75	SNACSA            	0.6000	4	0.2000
ECNURUNA1         	0.8000	75	PKUICSTRunA3      	0.0217	75	0.7783
ECNURUNA1         	0.8000	75	PKUICSTRunA2      	0.2062	37	0.5938
ECNURUNA1         	0.8000	75	PKUICSTRunA1      	0.0300	70	0.7700
ECNURUNA1         	0.8000	75	MPII_COMB_SORT    	0.0094	98	0.7906
ECNURUNA1         	0.8000	75	SNACS_LA          	0.7000	6	0.1000
ECNURUNA1         	0.8000	75	UWaterlooATDK     	0.3167	15	0.4833
ECNURUNA1         	0.8000	75	QUDynExp          	0.2000	42	0.6000
ECNURUNA1         	0.8000	75	IRIT-KLTFIDF      	0.6267	11	0.1733
ECNURUNA1         	0.8000	75	IritSigSDA        	0.5000	4	0.3000
ECNURUNA1         	0.8000	75	IRIT-RTNotif.33   	0.3135	12	0.4865
ECNURUNA1         	0.8000	75	QUDyn             	0.1045	44	0.6955
ECNURUNA1         	0.8000	75	UWCMBP1           	0.2600	19	0.5400
ECNURUNA1         	0.8000	75	UWCMBP2           	0.0222	55	0.7778
ECNURUNA1         	0.8000	75	QUBaseline        	0.6000	4	0.2000
ECNURUNA1         	0.8000	75	umd_hcil_run02    	0.7000	3	0.1000
ECNURUNA1         	0.8000	75	MPII_LUC_SORT     	0.1096	88	0.6904
ECNURUNA1         	0.8000	75	udelRun3A         	0.3000	8	0.5000
ECNURUNA2         	0.8000	72	hpclab_pi_algA    	0.8000	0	0.0000
ECNURUNA2         	0.8000	72	UWaterlooATEK     	0.3105	15	0.4895
ECNURUNA2         	0.8000	72	UWaterlooATNDEK   	0.3105	17	0.4895
ECNURUNA2         	0.8000	72	udelRun2A         	0.4000	5	0.4000
ECNURUNA2         	0.8000	72	udelRun1A         	0.2000	11	0.6000
ECNURUNA2         	0.8000	72	MPII_HYBRID_PW    	0.0302	40	0.7698
ECNURUNA2         	0.8000	72	umd_hcil_run01    	0.8000	0	0.0000
ECNURUNA2         	0.8000	72	ECNURUNA3         	0.8000	69	0.0000
ECNURUNA2         	0.8000	72	prnaTaskA3        	0.3500	12	0.4500
ECNURUNA2         	0.8000	72	prnaTaskA2        	0.1625	20	0.6375
ECNURUNA2         	0.8000	72	prnaTaskA1        	0.1267	25	0.6733
ECNURUNA2         	0.8000	72	SNACSA            	0.6000	4	0.2000
ECNURUNA2         	0.8000	72	PKUICSTRunA3      	0.0217	75	0.7783
ECNURUNA2         	0.8000	72	PKUICSTRunA2      	0.2062	37	0.5938
ECNURUNA2         	0.8000	72	PKUICSTRunA1      	0.0300	70	0.7700
ECNURUNA2         	0.8000	72	MPII_COMB_SORT    	0.0094	98	0.7906
ECNURUNA2         	0.8000	72	SNACS_LA          	0.7000	6	0.1000
ECNURUNA2         	0.8000	72	UWaterlooATDK     	0.3167	15	0.4833
ECNURUNA2         	0.8000	72	QUDynExp          	0.2000	42	0.6000
ECNURUNA2         	0.8000	72	IRIT-KLTFIDF      	0.6267	11	0.1733
ECNURUNA2         	0.8000	72	IritSigSDA        	0.5000	4	0.3000
ECNURUNA2         	0.8000	72	IRIT-RTNotif.33   	0.3135	12	0.4865
ECNURUNA2         	0.8000	72	QUDyn             	0.1045	44	0.6955
ECNURUNA2         	0.8000	72	UWCMBP1           	0.2600	19	0.5400
ECNURUNA2         	0.8000	72	UWCMBP2           	0.0222	55	0.7778
ECNURUNA2         	0.8000	72	QUBaseline        	0.6000	4	0.2000
ECNURUNA2         	0.8000	72	umd_hcil_run02    	0.7000	3	0.1000
ECNURUNA2         	0.8000	72	MPII_LUC_SORT     	0.1096	88	0.6904
ECNURUNA2         	0.8000	72	udelRun3A         	0.3000	8	0.5000
ECNURUNA3         	0.8000	69	hpclab_pi_algA    	0.8000	0	0.0000
ECNURUNA3         	0.8000	69	UWaterlooATEK     	0.3105	15	0.4895
ECNURUNA3         	0.8000	69	UWaterlooATNDEK   	0.3105	17	0.4895
ECNURUNA3         	0.8000	69	udelRun2A         	0.4000	5	0.4000
ECNURUNA3         	0.8000	69	udelRun1A         	0.2000	11	0.6000
ECNURUNA3         	0.8000	69	MPII_HYBRID_PW    	0.0302	40	0.7698
ECNURUNA3         	0.8000	69	umd_hcil_run01    	0.8000	0	0.0000
ECNURUNA3         	0.8000	69	prnaTaskA3        	0.3500	12	0.4500
ECNURUNA3         	0.8000	69	prnaTaskA2        	0.1625	20	0.6375
ECNURUNA3         	0.8000	69	prnaTaskA1        	0.1267	25	0.6733
ECNURUNA3         	0.8000	69	SNACSA            	0.6000	4	0.2000
ECNURUNA3         	0.8000	69	PKUICSTRunA3      	0.0217	75	0.7783
ECNURUNA3         	0.8000	69	PKUICSTRunA2      	0.2062	37	0.5938
ECNURUNA3         	0.8000	69	PKUICSTRunA1      	0.0300	70	0.7700
ECNURUNA3         	0.8000	69	MPII_COMB_SORT    	0.0094	98	0.7906
ECNURUNA3         	0.8000	69	SNACS_LA          	0.7000	6	0.1000
ECNURUNA3         	0.8000	69	UWaterlooATDK     	0.3167	15	0.4833
ECNURUNA3         	0.8000	69	QUDynExp          	0.2000	42	0.6000
ECNURUNA3         	0.8000	69	IRIT-KLTFIDF      	0.6267	11	0.1733
ECNURUNA3         	0.8000	69	IritSigSDA        	0.5000	4	0.3000
ECNURUNA3         	0.8000	69	IRIT-RTNotif.33   	0.3135	12	0.4865
ECNURUNA3         	0.8000	69	QUDyn             	0.1045	44	0.6955
ECNURUNA3         	0.8000	69	UWCMBP1           	0.2600	19	0.5400
ECNURUNA3         	0.8000	69	UWCMBP2           	0.0222	55	0.7778
ECNURUNA3         	0.8000	69	QUBaseline        	0.6000	4	0.2000
ECNURUNA3         	0.8000	69	umd_hcil_run02    	0.7000	3	0.1000
ECNURUNA3         	0.8000	69	MPII_LUC_SORT     	0.1096	88	0.6904
ECNURUNA3         	0.8000	69	udelRun3A         	0.3000	8	0.5000
prnaTaskA3        	0.3500	12	udelRun2A         	0.4000	5	-0.0500
prnaTaskA3        	0.3500	12	udelRun1A         	0.2000	11	0.1500
prnaTaskA3        	0.3500	12	umd_hcil_run01    	0.8000	0	-0.4500
prnaTaskA3        	0.3500	12	umd_hcil_run02    	0.7000	3	-0.3500
prnaTaskA3        	0.3500	12	udelRun3A         	0.3000	8	0.0500
prnaTaskA2        	0.1625	20	udelRun2A         	0.4000	5	-0.2375
prnaTaskA2        	0.1625	20	udelRun1A         	0.2000	11	-0.0375
prnaTaskA2        	0.1625	20	umd_hcil_run01    	0.8000	0	-0.6375
prnaTaskA2        	0.1625	20	prnaTaskA3        	0.3500	12	-0.1875
prnaTaskA2        	0.1625	20	umd_hcil_run02    	0.7000	3	-0.5375
prnaTaskA2        	0.1625	20	udelRun3A         	0.3000	8	-0.1375
prnaTaskA1        	0.1267	25	udelRun2A         	0.4000	5	-0.2733
prnaTaskA1        	0.1267	25	udelRun1A         	0.2000	11	-0.0733
prnaTaskA1        	0.1267	25	umd_hcil_run01    	0.8000	0	-0.6733
prnaTaskA1        	0.1267	25	prnaTaskA3        	0.3500	12	-0.2233
prnaTaskA1        	0.1267	25	prnaTaskA2        	0.1625	20	-0.0358
prnaTaskA1        	0.1267	25	umd_hcil_run02    	0.7000	3	-0.5733
prnaTaskA1        	0.1267	25	udelRun3A         	0.3000	8	-0.1733
SNACSA            	0.6000	4	hpclab_pi_algA    	0.8000	0	-0.2000
SNACSA            	0.6000	4	UWaterlooATEK     	0.3105	15	0.2895
SNACSA            	0.6000	4	UWaterlooATNDEK   	0.3105	17	0.2895
SNACSA            	0.6000	4	udelRun2A         	0.4000	5	0.2000
SNACSA            	0.6000	4	udelRun1A         	0.2000	11	0.4000
SNACSA            	0.6000	4	umd_hcil_run01    	0.8000	0	-0.2000
SNACSA            	0.6000	4	prnaTaskA3        	0.3500	12	0.2500
SNACSA            	0.6000	4	prnaTaskA2        	0.1625	20	0.4375
SNACSA            	0.6000	4	prnaTaskA1        	0.1267	25	0.4733
SNACSA            	0.6000	4	SNACS_LA          	0.7000	6	-0.1000
SNACSA            	0.6000	4	UWaterlooATDK     	0.3167	15	0.2833
SNACSA            	0.6000	4	UWCMBP1           	0.2600	19	0.3400
SNACSA            	0.6000	4	UWCMBP2           	0.0222	55	0.5778
SNACSA            	0.6000	4	umd_hcil_run02    	0.7000	3	-0.1000
SNACSA            	0.6000	4	udelRun3A         	0.3000	8	0.3000
PKUICSTRunA3      	0.0217	75	hpclab_pi_algA    	0.8000	0	-0.7783
PKUICSTRunA3      	0.0217	75	UWaterlooATEK     	0.3105	15	-0.2888
PKUICSTRunA3      	0.0217	75	UWaterlooATNDEK   	0.3105	17	-0.2888
PKUICSTRunA3      	0.0217	75	udelRun2A         	0.4000	5	-0.3783
PKUICSTRunA3      	0.0217	75	udelRun1A         	0.2000	11	-0.1783
PKUICSTRunA3      	0.0217	75	umd_hcil_run01    	0.8000	0	-0.7783
PKUICSTRunA3      	0.0217	75	prnaTaskA3        	0.3500	12	-0.3283
PKUICSTRunA3      	0.0217	75	prnaTaskA2        	0.1625	20	-0.1408
PKUICSTRunA3      	0.0217	75	prnaTaskA1        	0.1267	25	-0.1050
PKUICSTRunA3      	0.0217	75	SNACSA            	0.6000	4	-0.5783
PKUICSTRunA3      	0.0217	75	SNACS_LA          	0.7000	6	-0.6783
PKUICSTRunA3      	0.0217	75	UWaterlooATDK     	0.3167	15	-0.2950
PKUICSTRunA3      	0.0217	75	QUDynExp          	0.2000	42	-0.1783
PKUICSTRunA3      	0.0217	75	QUDyn             	0.1045	44	-0.0828
PKUICSTRunA3      	0.0217	75	UWCMBP1           	0.2600	19	-0.2383
PKUICSTRunA3      	0.0217	75	UWCMBP2           	0.0222	55	-0.0005
PKUICSTRunA3      	0.0217	75	QUBaseline        	0.6000	4	-0.5783
PKUICSTRunA3      	0.0217	75	umd_hcil_run02    	0.7000	3	-0.6783
PKUICSTRunA3      	0.0217	75	udelRun3A         	0.3000	8	-0.2783
PKUICSTRunA2      	0.2062	37	hpclab_pi_algA    	0.8000	0	-0.5938
PKUICSTRunA2      	0.2062	37	UWaterlooATEK     	0.3105	15	-0.1043
PKUICSTRunA2      	0.2062	37	UWaterlooATNDEK   	0.3105	17	-0.1043
PKUICSTRunA2      	0.2062	37	udelRun2A         	0.4000	5	-0.1938
PKUICSTRunA2      	0.2062	37	udelRun1A         	0.2000	11	0.0062
PKUICSTRunA2      	0.2062	37	umd_hcil_run01    	0.8000	0	-0.5938
PKUICSTRunA2      	0.2062	37	prnaTaskA3        	0.3500	12	-0.1438
PKUICSTRunA2      	0.2062	37	prnaTaskA2        	0.1625	20	0.0437
PKUICSTRunA2      	0.2062	37	prnaTaskA1        	0.1267	25	0.0795
PKUICSTRunA2      	0.2062	37	SNACSA            	0.6000	4	-0.3938
PKUICSTRunA2      	0.2062	37	PKUICSTRunA3      	0.0217	75	0.1845
PKUICSTRunA2      	0.2062	37	SNACS_LA          	0.7000	6	-0.4938
PKUICSTRunA2      	0.2062	37	UWaterlooATDK     	0.3167	15	-0.1105
PKUICSTRunA2      	0.2062	37	QUDynExp          	0.2000	42	0.0062
PKUICSTRunA2      	0.2062	37	QUDyn             	0.1045	44	0.1017
PKUICSTRunA2      	0.2062	37	UWCMBP1           	0.2600	19	-0.0538
PKUICSTRunA2      	0.2062	37	UWCMBP2           	0.0222	55	0.1840
PKUICSTRunA2      	0.2062	37	QUBaseline        	0.6000	4	-0.3938
PKUICSTRunA2      	0.2062	37	umd_hcil_run02    	0.7000	3	-0.4938
PKUICSTRunA2      	0.2062	37	udelRun3A         	0.3000	8	-0.0938
PKUICSTRunA1      	0.0300	70	hpclab_pi_algA    	0.8000	0	-0.7700
PKUICSTRunA1      	0.0300	70	UWaterlooATEK     	0.3105	15	-0.2805
PKUICSTRunA1      	0.0300	70	UWaterlooATNDEK   	0.3105	17	-0.2805
PKUICSTRunA1      	0.0300	70	udelRun2A         	0.4000	5	-0.3700
PKUICSTRunA1      	0.0300	70	udelRun1A         	0.2000	11	-0.1700
PKUICSTRunA1      	0.0300	70	umd_hcil_run01    	0.8000	0	-0.7700
PKUICSTRunA1      	0.0300	70	prnaTaskA3        	0.3500	12	-0.3200
PKUICSTRunA1      	0.0300	70	prnaTaskA2        	0.1625	20	-0.1325
PKUICSTRunA1      	0.0300	70	prnaTaskA1        	0.1267	25	-0.0967
PKUICSTRunA1      	0.0300	70	SNACSA            	0.6000	4	-0.5700
PKUICSTRunA1      	0.0300	70	PKUICSTRunA3      	0.0217	75	0.0083
PKUICSTRunA1      	0.0300	70	PKUICSTRunA2      	0.2062	37	-0.1762
PKUICSTRunA1      	0.0300	70	SNACS_LA          	0.7000	6	-0.6700
PKUICSTRunA1      	0.0300	70	UWaterlooATDK     	0.3167	15	-0.2867
PKUICSTRunA1      	0.0300	70	QUDynExp          	0.2000	42	-0.1700
PKUICSTRunA1      	0.0300	70	QUDyn             	0.1045	44	-0.0745
PKUICSTRunA1      	0.0300	70	UWCMBP1           	0.2600	19	-0.2300
PKUICSTRunA1      	0.0300	70	UWCMBP2           	0.0222	55	0.0078
PKUICSTRunA1      	0.0300	70	QUBaseline        	0.6000	4	-0.5700
PKUICSTRunA1      	0.0300	70	umd_hcil_run02    	0.7000	3	-0.6700
PKUICSTRunA1      	0.0300	70	udelRun3A         	0.3000	8	-0.2700
MPII_COMB_SORT    	0.0094	98	hpclab_pi_algA    	0.8000	0	-0.7906
MPII_COMB_SORT    	0.0094	98	UWaterlooATEK     	0.3105	15	-0.3011
MPII_COMB_SORT    	0.0094	98	UWaterlooATNDEK   	0.3105	17	-0.3011
MPII_COMB_SORT    	0.0094	98	udelRun2A         	0.4000	5	-0.3906
MPII_COMB_SORT    	0.0094	98	udelRun1A         	0.2000	11	-0.1906
MPII_COMB_SORT    	0.0094	98	MPII_HYBRID_PW    	0.0302	40	-0.0208
MPII_COMB_SORT    	0.0094	98	umd_hcil_run01    	0.8000	0	-0.7906
MPII_COMB_SORT    	0.0094	98	prnaTaskA3        	0.3500	12	-0.3406
MPII_COMB_SORT    	0.0094	98	prnaTaskA2        	0.1625	20	-0.1531
MPII_COMB_SORT    	0.0094	98	prnaTaskA1        	0.1267	25	-0.1173
MPII_COMB_SORT    	0.0094	98	SNACSA            	0.6000	4	-0.5906
MPII_COMB_SORT    	0.0094	98	PKUICSTRunA3      	0.0217	75	-0.0123
MPII_COMB_SORT    	0.0094	98	PKUICSTRunA2      	0.2062	37	-0.1968
MPII_COMB_SORT    	0.0094	98	PKUICSTRunA1      	0.0300	70	-0.0206
MPII_COMB_SORT    	0.0094	98	SNACS_LA          	0.7000	6	-0.6906
MPII_COMB_SORT    	0.0094	98	UWaterlooATDK     	0.3167	15	-0.3073
MPII_COMB_SORT    	0.0094	98	QUDynExp          	0.2000	42	-0.1906
MPII_COMB_SORT    	0.0094	98	QUDyn             	0.1045	44	-0.0951
MPII_COMB_SORT    	0.0094	98	UWCMBP1           	0.2600	19	-0.2506
MPII_COMB_SORT    	0.0094	98	UWCMBP2           	0.0222	55	-0.0128
MPII_COMB_SORT    	0.0094	98	QUBaseline        	0.6000	4	-0.5906
MPII_COMB_SORT    	0.0094	98	umd_hcil_run02    	0.7000	3	-0.6906
MPII_COMB_SORT    	0.0094	98	MPII_LUC_SORT     	0.1096	88	-0.1002
MPII_COMB_SORT    	0.0094	98	udelRun3A         	0.3000	8	-0.2906
SNACS_LA          	0.7000	6	hpclab_pi_algA    	0.8000	0	-0.1000
SNACS_LA          	0.7000	6	UWaterlooATEK     	0.3105	15	0.3895
SNACS_LA          	0.7000	6	UWaterlooATNDEK   	0.3105	17	0.3895
SNACS_LA          	0.7000	6	udelRun2A         	0.4000	5	0.3000
SNACS_LA          	0.7000	6	udelRun1A         	0.2000	11	0.5000
SNACS_LA          	0.7000	6	umd_hcil_run01    	0.8000	0	-0.1000
SNACS_LA          	0.7000	6	prnaTaskA3        	0.3500	12	0.3500
SNACS_LA          	0.7000	6	prnaTaskA2        	0.1625	20	0.5375
SNACS_LA          	0.7000	6	prnaTaskA1        	0.1267	25	0.5733
SNACS_LA          	0.7000	6	UWaterlooATDK     	0.3167	15	0.3833
SNACS_LA          	0.7000	6	UWCMBP1           	0.2600	19	0.4400
SNACS_LA          	0.7000	6	UWCMBP2           	0.0222	55	0.6778
SNACS_LA          	0.7000	6	umd_hcil_run02    	0.7000	3	0.0000
SNACS_LA          	0.7000	6	udelRun3A         	0.3000	8	0.4000
UWaterlooATDK     	0.3167	15	hpclab_pi_algA    	0.8000	0	-0.4833
UWaterlooATDK     	0.3167	15	UWaterlooATEK     	0.3105	15	0.0062
UWaterlooATDK     	0.3167	15	UWaterlooATNDEK   	0.3105	17	0.0062
UWaterlooATDK     	0.3167	15	udelRun2A         	0.4000	5	-0.0833
UWaterlooATDK     	0.3167	15	udelRun1A         	0.2000	11	0.1167
UWaterlooATDK     	0.3167	15	umd_hcil_run01    	0.8000	0	-0.4833
UWaterlooATDK     	0.3167	15	prnaTaskA3        	0.3500	12	-0.0333
UWaterlooATDK     	0.3167	15	prnaTaskA2        	0.1625	20	0.1542
UWaterlooATDK     	0.3167	15	prnaTaskA1        	0.1267	25	0.1900
UWaterlooATDK     	0.3167	15	umd_hcil_run02    	0.7000	3	-0.3833
UWaterlooATDK     	0.3167	15	udelRun3A         	0.3000	8	0.0167
QUDynExp          	0.2000	42	hpclab_pi_algA    	0.8000	0	-0.6000
QUDynExp          	0.2000	42	UWaterlooATEK     	0.3105	15	-0.1105
QUDynExp          	0.2000	42	UWaterlooATNDEK   	0.3105	17	-0.1105
QUDynExp          	0.2000	42	udelRun2A         	0.4000	5	-0.2000
QUDynExp          	0.2000	42	udelRun1A         	0.2000	11	0.0000
QUDynExp          	0.2000	42	umd_hcil_run01    	0.8000	0	-0.6000
QUDynExp          	0.2000	42	prnaTaskA3        	0.3500	12	-0.1500
QUDynExp          	0.2000	42	prnaTaskA2        	0.1625	20	0.0375
QUDynExp          	0.2000	42	prnaTaskA1        	0.1267	25	0.0733
QUDynExp          	0.2000	42	SNACSA            	0.6000	4	-0.4000
QUDynExp          	0.2000	42	SNACS_LA          	0.7000	6	-0.5000
QUDynExp          	0.2000	42	UWaterlooATDK     	0.3167	15	-0.1167
QUDynExp          	0.2000	42	UWCMBP1           	0.2600	19	-0.0600
QUDynExp          	0.2000	42	UWCMBP2           	0.0222	55	0.1778
QUDynExp          	0.2000	42	umd_hcil_run02    	0.7000	3	-0.5000
QUDynExp          	0.2000	42	udelRun3A         	0.3000	8	-0.1000
IRIT-KLTFIDF      	0.6267	11	hpclab_pi_algA    	0.8000	0	-0.1733
IRIT-KLTFIDF      	0.6267	11	UWaterlooATEK     	0.3105	15	0.3162
IRIT-KLTFIDF      	0.6267	11	UWaterlooATNDEK   	0.3105	17	0.3162
IRIT-KLTFIDF      	0.6267	11	udelRun2A         	0.4000	5	0.2267
IRIT-KLTFIDF      	0.6267	11	udelRun1A         	0.2000	11	0.4267
IRIT-KLTFIDF      	0.6267	11	MPII_HYBRID_PW    	0.0302	40	0.5965
IRIT-KLTFIDF      	0.6267	11	umd_hcil_run01    	0.8000	0	-0.1733
IRIT-KLTFIDF      	0.6267	11	prnaTaskA3        	0.3500	12	0.2767
IRIT-KLTFIDF      	0.6267	11	prnaTaskA2        	0.1625	20	0.4642
IRIT-KLTFIDF      	0.6267	11	prnaTaskA1        	0.1267	25	0.5000
IRIT-KLTFIDF      	0.6267	11	SNACSA            	0.6000	4	0.0267
IRIT-KLTFIDF      	0.6267	11	PKUICSTRunA3      	0.0217	75	0.6050
IRIT-KLTFIDF      	0.6267	11	PKUICSTRunA2      	0.2062	37	0.4205
IRIT-KLTFIDF      	0.6267	11	PKUICSTRunA1      	0.0300	70	0.5967
IRIT-KLTFIDF      	0.6267	11	MPII_COMB_SORT    	0.0094	98	0.6173
IRIT-KLTFIDF      	0.6267	11	SNACS_LA          	0.7000	6	-0.0733
IRIT-KLTFIDF      	0.6267	11	UWaterlooATDK     	0.3167	15	0.3100
IRIT-KLTFIDF      	0.6267	11	QUDynExp          	0.2000	42	0.4267
IRIT-KLTFIDF      	0.6267	11	IritSigSDA        	0.5000	4	0.1267
IRIT-KLTFIDF      	0.6267	11	IRIT-RTNotif.33   	0.3135	12	0.3132
IRIT-KLTFIDF      	0.6267	11	QUDyn             	0.1045	44	0.5222
IRIT-KLTFIDF      	0.6267	11	UWCMBP1           	0.2600	19	0.3667
IRIT-KLTFIDF      	0.6267	11	UWCMBP2           	0.0222	55	0.6045
IRIT-KLTFIDF      	0.6267	11	QUBaseline        	0.6000	4	0.0267
IRIT-KLTFIDF      	0.6267	11	umd_hcil_run02    	0.7000	3	-0.0733
IRIT-KLTFIDF      	0.6267	11	MPII_LUC_SORT     	0.1096	88	0.5171
IRIT-KLTFIDF      	0.6267	11	udelRun3A         	0.3000	8	0.3267
IritSigSDA        	0.5000	4	hpclab_pi_algA    	0.8000	0	-0.3000
IritSigSDA        	0.5000	4	UWaterlooATEK     	0.3105	15	0.1895
IritSigSDA        	0.5000	4	UWaterlooATNDEK   	0.3105	17	0.1895
IritSigSDA        	0.5000	4	udelRun2A         	0.4000	5	0.1000
IritSigSDA        	0.5000	4	udelRun1A         	0.2000	11	0.3000
IritSigSDA        	0.5000	4	MPII_HYBRID_PW    	0.0302	40	0.4698
IritSigSDA        	0.5000	4	umd_hcil_run01    	0.8000	0	-0.3000
IritSigSDA        	0.5000	4	prnaTaskA3        	0.3500	12	0.1500
IritSigSDA        	0.5000	4	prnaTaskA2        	0.1625	20	0.3375
IritSigSDA        	0.5000	4	prnaTaskA1        	0.1267	25	0.3733
IritSigSDA        	0.5000	4	SNACSA            	0.6000	4	-0.1000
IritSigSDA        	0.5000	4	PKUICSTRunA3      	0.0217	75	0.4783
IritSigSDA        	0.5000	4	PKUICSTRunA2      	0.2062	37	0.2938
IritSigSDA        	0.5000	4	PKUICSTRunA1      	0.0300	70	0.4700
