hpclab_pi_algA    	0.0000	0	udelRun2A         	0.3167	11	-0.3167
PKUICSTRunA1      	0.0275	94	QUBaseline        	0.2083	17	-0.1808
PKUICSTRunA1      	0.0275	94	umd_hcil_run02    	0.0000	0	0.0275
PKUICSTRunA1      	0.0275	94	udelRun3A         	0.3250	9	-0.2975
MPII_COMB_SORT    	0.0042	97	hpclab_pi_algA    	0.0000	0	0.0042
MPII_COMB_SORT    	0.0042	97	UWaterlooATEK     	0.1007	16	-0.0965
MPII_COMB_SORT    	0.0042	97	UWaterlooATNDEK   	0.1007	16	-0.0965
MPII_COMB_SORT    	0.0042	97	udelRun2A         	0.3167	11	-0.3125
MPII_COMB_SORT    	0.0042	97	udelRun1A         	0.2982	13	-0.2940
MPII_COMB_SORT    	0.0042	97	MPII_HYBRID_PW    	0.0142	26	-0.0100
MPII_COMB_SORT    	0.0042	97	umd_hcil_run01    	0.0000	0	0.0042
MPII_COMB_SORT    	0.0042	97	prnaTaskA3        	0.0500	1	-0.0458
MPII_COMB_SORT    	0.0042	97	prnaTaskA2        	0.0500	1	-0.0458
MPII_COMB_SORT    	0.0042	97	prnaTaskA1        	0.0500	2	-0.0458
MPII_COMB_SORT    	0.0042	97	SNACSA            	0.2183	21	-0.2141
MPII_COMB_SORT    	0.0042	97	PKUICSTRunA3      	0.0250	95	-0.0208
MPII_COMB_SORT    	0.0042	97	PKUICSTRunA2      	0.1908	20	-0.1866
MPII_COMB_SORT    	0.0042	97	PKUICSTRunA1      	0.0275	94	-0.0233
MPII_COMB_SORT    	0.0042	97	SNACS_LA          	0.0000	0	0.0042
MPII_COMB_SORT    	0.0042	97	UWaterlooATDK     	0.1833	16	-0.1791
MPII_COMB_SORT    	0.0042	97	QUDynExp          	0.0968	56	-0.0926
MPII_COMB_SORT    	0.0042	97	QUDyn             	0.0914	63	-0.0872
MPII_COMB_SORT    	0.0042	97	UWCMBP1           	0.0500	10	-0.0458
MPII_COMB_SORT    	0.0042	97	UWCMBP2           	0.1833	11	-0.1791
MPII_COMB_SORT    	0.0042	97	QUBaseline        	0.2083	17	-0.2041
MPII_COMB_SORT    	0.0042	97	umd_hcil_run02    	0.0000	0	0.0042
MPII_COMB_SORT    	0.0042	97	MPII_LUC_SORT     	0.0188	85	-0.0146
MPII_COMB_SORT    	0.0042	97	udelRun3A         	0.3250	9	-0.3208
SNACS_LA          	0.0000	0	hpclab_pi_algA    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	UWaterlooATEK     	0.1007	16	-0.1007
SNACS_LA          	0.0000	0	UWaterlooATNDEK   	0.1007	16	-0.1007
SNACS_LA          	0.0000	0	udelRun2A         	0.3167	11	-0.3167
SNACS_LA          	0.0000	0	udelRun1A         	0.2982	13	-0.2982
SNACS_LA          	0.0000	0	umd_hcil_run01    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	prnaTaskA3        	0.0500	1	-0.0500
SNACS_LA          	0.0000	0	prnaTaskA2        	0.0500	1	-0.0500
SNACS_LA          	0.0000	0	prnaTaskA1        	0.0500	2	-0.0500
SNACS_LA          	0.0000	0	UWaterlooATDK     	0.1833	16	-0.1833
SNACS_LA          	0.0000	0	UWCMBP1           	0.0500	10	-0.0500
SNACS_LA          	0.0000	0	UWCMBP2           	0.1833	11	-0.1833
SNACS_LA          	0.0000	0	umd_hcil_run02    	0.0000	0	0.0000
SNACS_LA          	0.0000	0	udelRun3A         	0.3250	9	-0.3250
UWaterlooATDK     	0.1833	16	hpclab_pi_algA    	0.0000	0	0.1833
UWaterlooATDK     	0.1833	16	UWaterlooATEK     	0.1007	16	0.0826
UWaterlooATDK     	0.1833	16	UWaterlooATNDEK   	0.1007	16	0.0826
UWaterlooATDK     	0.1833	16	udelRun2A         	0.3167	11	-0.1334
UWaterlooATDK     	0.1833	16	udelRun1A         	0.2982	13	-0.1149
UWaterlooATDK     	0.1833	16	umd_hcil_run01    	0.0000	0	0.1833
UWaterlooATDK     	0.1833	16	prnaTaskA3        	0.0500	1	0.1333
UWaterlooATDK     	0.1833	16	prnaTaskA2        	0.0500	1	0.1333
UWaterlooATDK     	0.1833	16	prnaTaskA1        	0.0500	2	0.1333
UWaterlooATDK     	0.1833	16	umd_hcil_run02    	0.0000	0	0.1833
UWaterlooATDK     	0.1833	16	udelRun3A         	0.3250	9	-0.1417
QUDynExp          	0.0968	56	hpclab_pi_algA    	0.0000	0	0.0968
QUDynExp          	0.0968	56	UWaterlooATEK     	0.1007	16	-0.0039
QUDynExp          	0.0968	56	UWaterlooATNDEK   	0.1007	16	-0.0039
QUDynExp          	0.0968	56	udelRun2A         	0.3167	11	-0.2199
QUDynExp          	0.0968	56	udelRun1A         	0.2982	13	-0.2014
QUDynExp          	0.0968	56	umd_hcil_run01    	0.0000	0	0.0968
QUDynExp          	0.0968	56	prnaTaskA3        	0.0500	1	0.0468
QUDynExp          	0.0968	56	prnaTaskA2        	0.0500	1	0.0468
QUDynExp          	0.0968	56	prnaTaskA1        	0.0500	2	0.0468
QUDynExp          	0.0968	56	SNACSA            	0.2183	21	-0.1215
QUDynExp          	0.0968	56	SNACS_LA          	0.0000	0	0.0968
QUDynExp          	0.0968	56	UWaterlooATDK     	0.1833	16	-0.0865
QUDynExp          	0.0968	56	UWCMBP1           	0.0500	10	0.0468
QUDynExp          	0.0968	56	UWCMBP2           	0.1833	11	-0.0865
QUDynExp          	0.0968	56	umd_hcil_run02    	0.0000	0	0.0968
QUDynExp          	0.0968	56	udelRun3A         	0.3250	9	-0.2282
IRIT-KLTFIDF      	0.0000	1	hpclab_pi_algA    	0.0000	0	0.0000
IRIT-KLTFIDF      	0.0000	1	UWaterlooATEK     	0.1007	16	-0.1007
IRIT-KLTFIDF      	0.0000	1	UWaterlooATNDEK   	0.1007	16	-0.1007
IRIT-KLTFIDF      	0.0000	1	udelRun2A         	0.3167	11	-0.3167
IRIT-KLTFIDF      	0.0000	1	udelRun1A         	0.2982	13	-0.2982
IRIT-KLTFIDF      	0.0000	1	MPII_HYBRID_PW    	0.0142	26	-0.0142
IRIT-KLTFIDF      	0.0000	1	umd_hcil_run01    	0.0000	0	0.0000
IRIT-KLTFIDF      	0.0000	1	prnaTaskA3        	0.0500	1	-0.0500
IRIT-KLTFIDF      	0.0000	1	prnaTaskA2        	0.0500	1	-0.0500
IRIT-KLTFIDF      	0.0000	1	prnaTaskA1        	0.0500	2	-0.0500
IRIT-KLTFIDF      	0.0000	1	SNACSA            	0.2183	21	-0.2183
IRIT-KLTFIDF      	0.0000	1	PKUICSTRunA3      	0.0250	95	-0.0250
IRIT-KLTFIDF      	0.0000	1	PKUICSTRunA2      	0.1908	20	-0.1908
IRIT-KLTFIDF      	0.0000	1	PKUICSTRunA1      	0.0275	94	-0.0275
IRIT-KLTFIDF      	0.0000	1	MPII_COMB_SORT    	0.0042	97	-0.0042
IRIT-KLTFIDF      	0.0000	1	SNACS_LA          	0.0000	0	0.0000
IRIT-KLTFIDF      	0.0000	1	UWaterlooATDK     	0.1833	16	-0.1833
IRIT-KLTFIDF      	0.0000	1	QUDynExp          	0.0968	56	-0.0968
IRIT-KLTFIDF      	0.0000	1	IritSigSDA        	0.0000	3	0.0000
IRIT-KLTFIDF      	0.0000	1	IRIT-RTNotif.33   	0.0000	33	0.0000
IRIT-KLTFIDF      	0.0000	1	QUDyn             	0.0914	63	-0.0914
IRIT-KLTFIDF      	0.0000	1	UWCMBP1           	0.0500	10	-0.0500
IRIT-KLTFIDF      	0.0000	1	UWCMBP2           	0.1833	11	-0.1833
IRIT-KLTFIDF      	0.0000	1	QUBaseline        	0.2083	17	-0.2083
IRIT-KLTFIDF      	0.0000	1	umd_hcil_run02    	0.0000	0	0.0000
IRIT-KLTFIDF      	0.0000	1	MPII_LUC_SORT     	0.0188	85	-0.0188
IRIT-KLTFIDF      	0.0000	1	udelRun3A         	0.3250	9	-0.3250
IritSigSDA        	0.0000	3	hpclab_pi_algA    	0.0000	0	0.0000
IritSigSDA        	0.0000	3	UWaterlooATEK     	0.1007	16	-0.1007
IritSigSDA        	0.0000	3	UWaterlooATNDEK   	0.1007	16	-0.1007
IritSigSDA        	0.0000	3	udelRun2A         	0.3167	11	-0.3167
IritSigSDA        	0.0000	3	udelRun1A         	0.2982	13	-0.2982
IritSigSDA        	0.0000	3	MPII_HYBRID_PW    	0.0142	26	-0.0142
IritSigSDA        	0.0000	3	umd_hcil_run01    	0.0000	0	0.0000
IritSigSDA        	0.0000	3	prnaTaskA3        	0.0500	1	-0.0500
IritSigSDA        	0.0000	3	prnaTaskA2        	0.0500	1	-0.0500
IritSigSDA        	0.0000	3	prnaTaskA1        	0.0500	2	-0.0500
IritSigSDA        	0.0000	3	SNACSA            	0.2183	21	-0.2183
IritSigSDA        	0.0000	3	PKUICSTRunA3      	0.0250	95	-0.0250
IritSigSDA        	0.0000	3	PKUICSTRunA2      	0.1908	20	-0.1908
