hpclab_pi_algA    	0.4000	25	udelRun2A         	0.0000	32	0.4000
ECNURUNA3         	0.3000	18	PKUICSTRunA2      	0.4500	27	-0.1500
ECNURUNA3         	0.3000	18	PKUICSTRunA1      	0.3167	51	-0.0167
ECNURUNA3         	0.3000	18	MPII_COMB_SORT    	0.1457	94	0.1543
ECNURUNA3         	0.3000	18	SNACS_LA          	0.5000	2	-0.2000
ECNURUNA3         	0.3000	18	UWaterlooATDK     	0.3500	2	-0.0500
ECNURUNA3         	0.3000	18	QUDynExp          	0.1000	19	0.2000
ECNURUNA3         	0.3000	18	IRIT-KLTFIDF      	0.3000	10	0.0000
ECNURUNA3         	0.3000	18	IritSigSDA        	0.4000	1	-0.1000
ECNURUNA3         	0.3000	18	IRIT-RTNotif.33   	0.2455	8	0.0545
ECNURUNA3         	0.3000	18	QUDyn             	0.1000	20	0.2000
ECNURUNA3         	0.3000	18	UWCMBP1           	0.0500	34	0.2500
ECNURUNA3         	0.3000	18	UWCMBP2           	0.0500	62	0.2500
ECNURUNA3         	0.3000	18	QUBaseline        	0.4000	3	-0.1000
ECNURUNA3         	0.3000	18	umd_hcil_run02    	0.4000	1	-0.1000
ECNURUNA3         	0.3000	18	MPII_LUC_SORT     	0.1623	86	0.1377
ECNURUNA3         	0.3000	18	udelRun3A         	0.0000	35	0.3000
prnaTaskA3        	0.5000	1	udelRun2A         	0.0000	32	0.5000
prnaTaskA3        	0.5000	1	udelRun1A         	0.0500	51	0.4500
prnaTaskA3        	0.5000	1	umd_hcil_run01    	0.4000	0	0.1000
prnaTaskA3        	0.5000	1	umd_hcil_run02    	0.4000	1	0.1000
prnaTaskA3        	0.5000	1	udelRun3A         	0.0000	35	0.5000
prnaTaskA2        	0.5000	1	udelRun2A         	0.0000	32	0.5000
prnaTaskA2        	0.5000	1	udelRun1A         	0.0500	51	0.4500
prnaTaskA2        	0.5000	1	umd_hcil_run01    	0.4000	0	0.1000
prnaTaskA2        	0.5000	1	prnaTaskA3        	0.5000	1	0.0000
prnaTaskA2        	0.5000	1	umd_hcil_run02    	0.4000	1	0.1000
prnaTaskA2        	0.5000	1	udelRun3A         	0.0000	35	0.5000
prnaTaskA1        	0.5000	4	udelRun2A         	0.0000	32	0.5000
prnaTaskA1        	0.5000	4	udelRun1A         	0.0500	51	0.4500
prnaTaskA1        	0.5000	4	umd_hcil_run01    	0.4000	0	0.1000
prnaTaskA1        	0.5000	4	prnaTaskA3        	0.5000	1	0.0000
prnaTaskA1        	0.5000	4	prnaTaskA2        	0.5000	1	0.0000
prnaTaskA1        	0.5000	4	umd_hcil_run02    	0.4000	1	0.1000
prnaTaskA1        	0.5000	4	udelRun3A         	0.0000	35	0.5000
SNACSA            	0.7667	15	hpclab_pi_algA    	0.4000	25	0.3667
SNACSA            	0.7667	15	UWaterlooATEK     	0.3120	3	0.4547
SNACSA            	0.7667	15	UWaterlooATNDEK   	0.3120	4	0.4547
SNACSA            	0.7667	15	udelRun2A         	0.0000	32	0.7667
SNACSA            	0.7667	15	udelRun1A         	0.0500	51	0.7167
SNACSA            	0.7667	15	umd_hcil_run01    	0.4000	0	0.3667
SNACSA            	0.7667	15	prnaTaskA3        	0.5000	1	0.2667
SNACSA            	0.7667	15	prnaTaskA2        	0.5000	1	0.2667
SNACSA            	0.7667	15	prnaTaskA1        	0.5000	4	0.2667
SNACSA            	0.7667	15	SNACS_LA          	0.5000	2	0.2667
SNACSA            	0.7667	15	UWaterlooATDK     	0.3500	2	0.4167
SNACSA            	0.7667	15	UWCMBP1           	0.0500	34	0.7167
SNACSA            	0.7667	15	UWCMBP2           	0.0500	62	0.7167
SNACSA            	0.7667	15	umd_hcil_run02    	0.4000	1	0.3667
SNACSA            	0.7667	15	udelRun3A         	0.0000	35	0.7667
PKUICSTRunA3      	0.4167	65	hpclab_pi_algA    	0.4000	25	0.0167
PKUICSTRunA3      	0.4167	65	UWaterlooATEK     	0.3120	3	0.1047
PKUICSTRunA3      	0.4167	65	UWaterlooATNDEK   	0.3120	4	0.1047
PKUICSTRunA3      	0.4167	65	udelRun2A         	0.0000	32	0.4167
PKUICSTRunA3      	0.4167	65	udelRun1A         	0.0500	51	0.3667
PKUICSTRunA3      	0.4167	65	umd_hcil_run01    	0.4000	0	0.0167
PKUICSTRunA3      	0.4167	65	prnaTaskA3        	0.5000	1	-0.0833
PKUICSTRunA3      	0.4167	65	prnaTaskA2        	0.5000	1	-0.0833
PKUICSTRunA3      	0.4167	65	prnaTaskA1        	0.5000	4	-0.0833
PKUICSTRunA3      	0.4167	65	SNACSA            	0.7667	15	-0.3500
PKUICSTRunA3      	0.4167	65	SNACS_LA          	0.5000	2	-0.0833
PKUICSTRunA3      	0.4167	65	UWaterlooATDK     	0.3500	2	0.0667
PKUICSTRunA3      	0.4167	65	QUDynExp          	0.1000	19	0.3167
PKUICSTRunA3      	0.4167	65	QUDyn             	0.1000	20	0.3167
PKUICSTRunA3      	0.4167	65	UWCMBP1           	0.0500	34	0.3667
PKUICSTRunA3      	0.4167	65	UWCMBP2           	0.0500	62	0.3667
PKUICSTRunA3      	0.4167	65	QUBaseline        	0.4000	3	0.0167
PKUICSTRunA3      	0.4167	65	umd_hcil_run02    	0.4000	1	0.0167
PKUICSTRunA3      	0.4167	65	udelRun3A         	0.0000	35	0.4167
PKUICSTRunA2      	0.4500	27	hpclab_pi_algA    	0.4000	25	0.0500
PKUICSTRunA2      	0.4500	27	UWaterlooATEK     	0.3120	3	0.1380
PKUICSTRunA2      	0.4500	27	UWaterlooATNDEK   	0.3120	4	0.1380
PKUICSTRunA2      	0.4500	27	udelRun2A         	0.0000	32	0.4500
PKUICSTRunA2      	0.4500	27	udelRun1A         	0.0500	51	0.4000
PKUICSTRunA2      	0.4500	27	umd_hcil_run01    	0.4000	0	0.0500
PKUICSTRunA2      	0.4500	27	prnaTaskA3        	0.5000	1	-0.0500
PKUICSTRunA2      	0.4500	27	prnaTaskA2        	0.5000	1	-0.0500
PKUICSTRunA2      	0.4500	27	prnaTaskA1        	0.5000	4	-0.0500
PKUICSTRunA2      	0.4500	27	SNACSA            	0.7667	15	-0.3167
PKUICSTRunA2      	0.4500	27	PKUICSTRunA3      	0.4167	65	0.0333
PKUICSTRunA2      	0.4500	27	SNACS_LA          	0.5000	2	-0.0500
PKUICSTRunA2      	0.4500	27	UWaterlooATDK     	0.3500	2	0.1000
PKUICSTRunA2      	0.4500	27	QUDynExp          	0.1000	19	0.3500
PKUICSTRunA2      	0.4500	27	QUDyn             	0.1000	20	0.3500
PKUICSTRunA2      	0.4500	27	UWCMBP1           	0.0500	34	0.4000
PKUICSTRunA2      	0.4500	27	UWCMBP2           	0.0500	62	0.4000
PKUICSTRunA2      	0.4500	27	QUBaseline        	0.4000	3	0.0500
PKUICSTRunA2      	0.4500	27	umd_hcil_run02    	0.4000	1	0.0500
PKUICSTRunA2      	0.4500	27	udelRun3A         	0.0000	35	0.4500
PKUICSTRunA1      	0.3167	51	hpclab_pi_algA    	0.4000	25	-0.0833
PKUICSTRunA1      	0.3167	51	UWaterlooATEK     	0.3120	3	0.0047
PKUICSTRunA1      	0.3167	51	UWaterlooATNDEK   	0.3120	4	0.0047
PKUICSTRunA1      	0.3167	51	udelRun2A         	0.0000	32	0.3167
PKUICSTRunA1      	0.3167	51	udelRun1A         	0.0500	51	0.2667
PKUICSTRunA1      	0.3167	51	umd_hcil_run01    	0.4000	0	-0.0833
PKUICSTRunA1      	0.3167	51	prnaTaskA3        	0.5000	1	-0.1833
PKUICSTRunA1      	0.3167	51	prnaTaskA2        	0.5000	1	-0.1833
PKUICSTRunA1      	0.3167	51	prnaTaskA1        	0.5000	4	-0.1833
PKUICSTRunA1      	0.3167	51	SNACSA            	0.7667	15	-0.4500
PKUICSTRunA1      	0.3167	51	PKUICSTRunA3      	0.4167	65	-0.1000
PKUICSTRunA1      	0.3167	51	PKUICSTRunA2      	0.4500	27	-0.1333
PKUICSTRunA1      	0.3167	51	SNACS_LA          	0.5000	2	-0.1833
PKUICSTRunA1      	0.3167	51	UWaterlooATDK     	0.3500	2	-0.0333
PKUICSTRunA1      	0.3167	51	QUDynExp          	0.1000	19	0.2167
PKUICSTRunA1      	0.3167	51	QUDyn             	0.1000	20	0.2167
PKUICSTRunA1      	0.3167	51	UWCMBP1           	0.0500	34	0.2667
PKUICSTRunA1      	0.3167	51	UWCMBP2           	0.0500	62	0.2667
PKUICSTRunA1      	0.3167	51	QUBaseline        	0.4000	3	-0.0833
PKUICSTRunA1      	0.3167	51	umd_hcil_run02    	0.4000	1	-0.0833
PKUICSTRunA1      	0.3167	51	udelRun3A         	0.0000	35	0.3167
MPII_COMB_SORT    	0.1457	94	hpclab_pi_algA    	0.4000	25	-0.2543
MPII_COMB_SORT    	0.1457	94	UWaterlooATEK     	0.3120	3	-0.1663
MPII_COMB_SORT    	0.1457	94	UWaterlooATNDEK   	0.3120	4	-0.1663
MPII_COMB_SORT    	0.1457	94	udelRun2A         	0.0000	32	0.1457
MPII_COMB_SORT    	0.1457	94	udelRun1A         	0.0500	51	0.0957
MPII_COMB_SORT    	0.1457	94	MPII_HYBRID_PW    	0.1457	43	0.0000
MPII_COMB_SORT    	0.1457	94	umd_hcil_run01    	0.4000	0	-0.2543
MPII_COMB_SORT    	0.1457	94	prnaTaskA3        	0.5000	1	-0.3543
MPII_COMB_SORT    	0.1457	94	prnaTaskA2        	0.5000	1	-0.3543
MPII_COMB_SORT    	0.1457	94	prnaTaskA1        	0.5000	4	-0.3543
MPII_COMB_SORT    	0.1457	94	SNACSA            	0.7667	15	-0.6210
MPII_COMB_SORT    	0.1457	94	PKUICSTRunA3      	0.4167	65	-0.2710
MPII_COMB_SORT    	0.1457	94	PKUICSTRunA2      	0.4500	27	-0.3043
MPII_COMB_SORT    	0.1457	94	PKUICSTRunA1      	0.3167	51	-0.1710
MPII_COMB_SORT    	0.1457	94	SNACS_LA          	0.5000	2	-0.3543
MPII_COMB_SORT    	0.1457	94	UWaterlooATDK     	0.3500	2	-0.2043
MPII_COMB_SORT    	0.1457	94	QUDynExp          	0.1000	19	0.0457
MPII_COMB_SORT    	0.1457	94	QUDyn             	0.1000	20	0.0457
MPII_COMB_SORT    	0.1457	94	UWCMBP1           	0.0500	34	0.0957
MPII_COMB_SORT    	0.1457	94	UWCMBP2           	0.0500	62	0.0957
MPII_COMB_SORT    	0.1457	94	QUBaseline        	0.4000	3	-0.2543
MPII_COMB_SORT    	0.1457	94	umd_hcil_run02    	0.4000	1	-0.2543
MPII_COMB_SORT    	0.1457	94	MPII_LUC_SORT     	0.1623	86	-0.0166
MPII_COMB_SORT    	0.1457	94	udelRun3A         	0.0000	35	0.1457
SNACS_LA          	0.5000	2	hpclab_pi_algA    	0.4000	25	0.1000
SNACS_LA          	0.5000	2	UWaterlooATEK     	0.3120	3	0.1880
SNACS_LA          	0.5000	2	UWaterlooATNDEK   	0.3120	4	0.1880
SNACS_LA          	0.5000	2	udelRun2A         	0.0000	32	0.5000
SNACS_LA          	0.5000	2	udelRun1A         	0.0500	51	0.4500
SNACS_LA          	0.5000	2	umd_hcil_run01    	0.4000	0	0.1000
SNACS_LA          	0.5000	2	prnaTaskA3        	0.5000	1	0.0000
SNACS_LA          	0.5000	2	prnaTaskA2        	0.5000	1	0.0000
SNACS_LA          	0.5000	2	prnaTaskA1        	0.5000	4	0.0000
SNACS_LA          	0.5000	2	UWaterlooATDK     	0.3500	2	0.1500
SNACS_LA          	0.5000	2	UWCMBP1           	0.0500	34	0.4500
SNACS_LA          	0.5000	2	UWCMBP2           	0.0500	62	0.4500
SNACS_LA          	0.5000	2	umd_hcil_run02    	0.4000	1	0.1000
SNACS_LA          	0.5000	2	udelRun3A         	0.0000	35	0.5000
UWaterlooATDK     	0.3500	2	hpclab_pi_algA    	0.4000	25	-0.0500
UWaterlooATDK     	0.3500	2	UWaterlooATEK     	0.3120	3	0.0380
UWaterlooATDK     	0.3500	2	UWaterlooATNDEK   	0.3120	4	0.0380
UWaterlooATDK     	0.3500	2	udelRun2A         	0.0000	32	0.3500
UWaterlooATDK     	0.3500	2	udelRun1A         	0.0500	51	0.3000
UWaterlooATDK     	0.3500	2	umd_hcil_run01    	0.4000	0	-0.0500
UWaterlooATDK     	0.3500	2	prnaTaskA3        	0.5000	1	-0.1500
UWaterlooATDK     	0.3500	2	prnaTaskA2        	0.5000	1	-0.1500
UWaterlooATDK     	0.3500	2	prnaTaskA1        	0.5000	4	-0.1500
UWaterlooATDK     	0.3500	2	umd_hcil_run02    	0.4000	1	-0.0500
UWaterlooATDK     	0.3500	2	udelRun3A         	0.0000	35	0.3500
QUDynExp          	0.1000	19	hpclab_pi_algA    	0.4000	25	-0.3000
QUDynExp          	0.1000	19	UWaterlooATEK     	0.3120	3	-0.2120
QUDynExp          	0.1000	19	UWaterlooATNDEK   	0.3120	4	-0.2120
QUDynExp          	0.1000	19	udelRun2A         	0.0000	32	0.1000
QUDynExp          	0.1000	19	udelRun1A         	0.0500	51	0.0500
QUDynExp          	0.1000	19	umd_hcil_run01    	0.4000	0	-0.3000
QUDynExp          	0.1000	19	prnaTaskA3        	0.5000	1	-0.4000
QUDynExp          	0.1000	19	prnaTaskA2        	0.5000	1	-0.4000
QUDynExp          	0.1000	19	prnaTaskA1        	0.5000	4	-0.4000
QUDynExp          	0.1000	19	SNACSA            	0.7667	15	-0.6667
QUDynExp          	0.1000	19	SNACS_LA          	0.5000	2	-0.4000
QUDynExp          	0.1000	19	UWaterlooATDK     	0.3500	2	-0.2500
QUDynExp          	0.1000	19	UWCMBP1           	0.0500	34	0.0500
QUDynExp          	0.1000	19	UWCMBP2           	0.0500	62	0.0500
QUDynExp          	0.1000	19	umd_hcil_run02    	0.4000	1	-0.3000
QUDynExp          	0.1000	19	udelRun3A         	0.0000	35	0.1000
IRIT-KLTFIDF      	0.3000	10	hpclab_pi_algA    	0.4000	25	-0.1000
IRIT-KLTFIDF      	0.3000	10	UWaterlooATEK     	0.3120	3	-0.0120
IRIT-KLTFIDF      	0.3000	10	UWaterlooATNDEK   	0.3120	4	-0.0120
IRIT-KLTFIDF      	0.3000	10	udelRun2A         	0.0000	32	0.3000
IRIT-KLTFIDF      	0.3000	10	udelRun1A         	0.0500	51	0.2500
IRIT-KLTFIDF      	0.3000	10	MPII_HYBRID_PW    	0.1457	43	0.1543
IRIT-KLTFIDF      	0.3000	10	umd_hcil_run01    	0.4000	0	-0.1000
IRIT-KLTFIDF      	0.3000	10	prnaTaskA3        	0.5000	1	-0.2000
IRIT-KLTFIDF      	0.3000	10	prnaTaskA2        	0.5000	1	-0.2000
IRIT-KLTFIDF      	0.3000	10	prnaTaskA1        	0.5000	4	-0.2000
IRIT-KLTFIDF      	0.3000	10	SNACSA            	0.7667	15	-0.4667
IRIT-KLTFIDF      	0.3000	10	PKUICSTRunA3      	0.4167	65	-0.1167
IRIT-KLTFIDF      	0.3000	10	PKUICSTRunA2      	0.4500	27	-0.1500
IRIT-KLTFIDF      	0.3000	10	PKUICSTRunA1      	0.3167	51	-0.0167
IRIT-KLTFIDF      	0.3000	10	MPII_COMB_SORT    	0.1457	94	0.1543
IRIT-KLTFIDF      	0.3000	10	SNACS_LA          	0.5000	2	-0.2000
IRIT-KLTFIDF      	0.3000	10	UWaterlooATDK     	0.3500	2	-0.0500
IRIT-KLTFIDF      	0.3000	10	QUDynExp          	0.1000	19	0.2000
IRIT-KLTFIDF      	0.3000	10	IritSigSDA        	0.4000	1	-0.1000
IRIT-KLTFIDF      	0.3000	10	IRIT-RTNotif.33   	0.2455	8	0.0545
IRIT-KLTFIDF      	0.3000	10	QUDyn             	0.1000	20	0.2000
IRIT-KLTFIDF      	0.3000	10	UWCMBP1           	0.0500	34	0.2500
IRIT-KLTFIDF      	0.3000	10	UWCMBP2           	0.0500	62	0.2500
IRIT-KLTFIDF      	0.3000	10	QUBaseline        	0.4000	3	-0.1000
IRIT-KLTFIDF      	0.3000	10	umd_hcil_run02    	0.4000	1	-0.1000
IRIT-KLTFIDF      	0.3000	10	MPII_LUC_SORT     	0.1623	86	0.1377
IRIT-KLTFIDF      	0.3000	10	udelRun3A         	0.0000	35	0.3000
IritSigSDA        	0.4000	1	hpclab_pi_algA    	0.4000	25	0.0000
IritSigSDA        	0.4000	1	UWaterlooATEK     	0.3120	3	0.0880
IritSigSDA        	0.4000	1	UWaterlooATNDEK   	0.3120	4	0.0880
IritSigSDA        	0.4000	1	udelRun2A         	0.0000	32	0.4000
IritSigSDA        	0.4000	1	udelRun1A         	0.0500	51	0.3500
IritSigSDA        	0.4000	1	MPII_HYBRID_PW    	0.1457	43	0.2543
IritSigSDA        	0.4000	1	umd_hcil_run01    	0.4000	0	0.0000
IritSigSDA        	0.4000	1	prnaTaskA3        	0.5000	1	-0.1000
IritSigSDA        	0.4000	1	prnaTaskA2        	0.5000	1	-0.1000
IritSigSDA        	0.4000	1	prnaTaskA1        	0.5000	4	-0.1000
IritSigSDA        	0.4000	1	SNACSA            	0.7667	15	-0.3667
IritSigSDA        	0.4000	1	PKUICSTRunA3      	0.4167	65	-0.0167
IritSigSDA        	0.4000	1	PKUICSTRunA2      	0.4500	27	-0.0500
IritSigSDA        	0.4000	1	PKUICSTRunA1      	0.3167	51	0.0833
